parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
72,17Networks_LH_DorsAttnA_SPL_7,LH,DorsAttnA,SPL,Dorsal attention,-28.2,-61.2,62.3,0.030923956769746963,1.4108450184796297,0.1673677191853625,0.4996051318966045,False
73,17Networks_LH_DorsAttnB_PostC_1,LH,DorsAttnB,PostC,Dorsal attention,-61.4,-23.3,32.8,-0.10011356126885584,-3.3646930759936553,0.0019454799723002182,0.08764219559499738,False
74,17Networks_LH_DorsAttnB_PostC_2,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-19.8,40.7,-0.02663688969604229,-0.8289515867764035,0.41270054450706933,0.7587358859261989,False
75,17Networks_LH_DorsAttnB_PostC_3,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-31.3,44.4,-0.07470752025911782,-2.061996369027013,0.046489338637558046,0.348066857165076,False
76,17Networks_LH_DorsAttnB_PostC_4,LH,DorsAttnB,PostC,Dorsal attention,-46.2,-29.1,43.8,-0.02643176463257904,-0.9082004207972114,0.3698183999697414,0.7424508305492535,False
77,17Networks_LH_DorsAttnB_PostC_5,LH,DorsAttnB,PostC,Dorsal attention,-39.0,-37.5,49.8,-0.035550188382086303,-1.091975831683984,0.28220956152804744,0.6759510455761615,False
78,17Networks_LH_DorsAttnB_PostC_6,LH,DorsAttnB,PostC,Dorsal attention,-30.2,-46.3,62.7,0.043863169915881337,1.5551711125145478,0.12865770922911385,0.4594918186754066,False
79,17Networks_LH_DorsAttnB_PostC_7,LH,DorsAttnB,PostC,Dorsal attention,-7.4,-58.5,63.1,0.041721789022348604,1.123641167229692,0.26863012385887625,0.6674040344319906,False
80,17Networks_LH_DorsAttnB_PostC_8,LH,DorsAttnB,PostC,Dorsal attention,-19.7,-56.5,66.3,0.0504267039001951,1.8194075261207292,0.07753924542516982,0.39260377430465737,False
81,17Networks_LH_DorsAttnB_PostC_9,LH,DorsAttnB,PostC,Dorsal attention,-12.9,-50.6,71.6,0.016587055410347384,0.6046815684489394,0.5494697784445688,0.8388851579306394,False
82,17Networks_LH_DorsAttnB_FEF_1,LH,DorsAttnB,FEF,Dorsal attention,-40.3,-2.3,51.3,-0.05843387467850636,-1.4324789373292923,0.161914351796502,0.4963802258690718,False
83,17Networks_LH_DorsAttnB_FEF_2,LH,DorsAttnB,FEF,Dorsal attention,-25.7,-0.5,55.2,0.013651314283043184,0.41679597853496037,0.679352615685674,0.9088329306831758,False
84,17Networks_LH_DorsAttnB_FEF_3,LH,DorsAttnB,FEF,Dorsal attention,-30.0,-8.0,51.7,-0.015580537405765177,-0.677516532483831,0.5024100234179365,0.8094739011290422,False
85,17Networks_LH_DorsAttnB_PrCv_1,LH,DorsAttnB,PrCv,Dorsal attention,-50.0,2.6,38.0,-0.050577756175957375,-1.0785171189057008,0.28899515590033414,0.6876680937455597,False
86,17Networks_LH_SalVentAttnA_ParOper_1,LH,SalVentAttnA,ParOper,Salience / ventral attention,-54.6,-32.0,22.2,-0.02612558178182524,-1.0313946116095993,0.3092401910524112,0.7086536331153178,False
87,17Networks_LH_SalVentAttnA_ParOper_2,LH,SalVentAttnA,ParOper,Salience / ventral attention,-58.0,-44.2,27.3,0.0040933388427731865,0.11501115791123957,0.9091108523019399,0.972893773023287,False
88,17Networks_LH_SalVentAttnA_ParOper_3,LH,SalVentAttnA,ParOper,Salience / ventral attention,-61.2,-36.1,33.3,-0.010467294655410464,-0.30666494865835553,0.7608693050865992,0.9451792609771418,False
89,17Networks_LH_SalVentAttnA_Ins_1,LH,SalVentAttnA,Ins,Salience / ventral attention,-38.7,1.9,-4.6,0.0554874306829589,1.4712996097528261,0.1518460381660717,0.4963802258690718,False
90,17Networks_LH_SalVentAttnA_Ins_2,LH,SalVentAttnA,Ins,Salience / ventral attention,-39.8,-14.4,-1.7,-0.04363140617700326,-1.4996037347672968,0.14262854716649076,0.4794236879545908,False
91,17Networks_LH_SalVentAttnA_Ins_3,LH,SalVentAttnA,Ins,Salience / ventral attention,-33.0,19.2,8.2,-0.010977285817421106,-0.2640551080728922,0.7935969006996132,0.9561408442164016,False
92,17Networks_LH_SalVentAttnA_Ins_4,LH,SalVentAttnA,Ins,Salience / ventral attention,-36.5,4.4,10.7,-0.010800426821851977,-0.31841434966872323,0.7524419714878695,0.9451792609771418,False
93,17Networks_LH_SalVentAttnA_FrOper_1,LH,SalVentAttnA,FrOper,Salience / ventral attention,-50.5,1.5,4.4,-0.014858653078528877,-0.4269432474817065,0.6726333785171901,0.9075375475407773,False
94,17Networks_LH_SalVentAttnA_FrOper_2,LH,SalVentAttnA,FrOper,Salience / ventral attention,-52.1,8.7,13.3,-0.07682215570250707,-1.810523381929155,0.0797840519853643,0.39574330485197745,False
95,17Networks_LH_SalVentAttnA_ParMed_1,LH,SalVentAttnA,ParMed,Salience / ventral attention,-11.0,-27.4,41.1,-0.028442767162734,-0.8451239604995715,0.4036918339049634,0.7581067303379594,False
96,17Networks_LH_SalVentAttnA_ParMed_2,LH,SalVentAttnA,ParMed,Salience / ventral attention,-12.6,-41.5,47.3,-0.032595426433743746,-1.0005287741537952,0.32373374047632336,0.7194083121696075,False
97,17Networks_LH_SalVentAttnA_ParMed_3,LH,SalVentAttnA,ParMed,Salience / ventral attention,-5.8,-49.1,57.0,0.010408905984920308,0.29148667280913265,0.7723627915332748,0.9506003588101845,False
98,17Networks_LH_SalVentAttnA_FrMed_1,LH,SalVentAttnA,FrMed,Salience / ventral attention,-6.5,0.8,40.5,0.033858311633335275,1.018544176631214,0.31538130882468446,0.712726121637705,False
99,17Networks_LH_SalVentAttnA_FrMed_2,LH,SalVentAttnA,FrMed,Salience / ventral attention,-5.3,9.3,48.4,0.018627712055754753,0.3493320380610104,0.7291508070684423,0.9348087270108235,False
100,17Networks_LH_SalVentAttnA_FrMed_3,LH,SalVentAttnA,FrMed,Salience / ventral attention,-8.5,-2.7,70.9,-0.06865133966420042,-1.5630172907363282,0.12721989602229575,0.4584500757560207,False
