parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
140,17Networks_LH_ContB_PFClv_1,LH,ContB,PFClv,Frontoparietal control,-41.9,49.1,-6.5,0.041275311177647364,2.777989257515265,0.01240783815958748,0.016166564377312675,True
141,17Networks_LH_ContB_PFClv_2,LH,ContB,PFClv,Frontoparietal control,-28.0,58.4,-0.7,0.0785872859507714,3.9599508287695206,0.0009181946935785817,0.0015695635787668063,True
142,17Networks_LH_ContB_PFClv_3,LH,ContB,PFClv,Frontoparietal control,-27.6,56.8,13.0,0.11831248517591116,5.946816601751063,1.2569148899051744e-05,3.8974105113338745e-05,True
143,17Networks_LH_ContB_PFCmp_1,LH,ContB,PFCmp,Frontoparietal control,-3.7,28.1,47.1,0.06883323160890784,3.8811594671292484,0.0010944151109646679,0.0018393531276717106,True
144,17Networks_LH_ContC_pCun_1,LH,ContC,pCun,Frontoparietal control,-10.3,-69.6,31.3,0.20312161048150157,7.520697134410805,5.840438095744415e-07,3.7082146639647077e-06,True
145,17Networks_LH_ContC_pCun_2,LH,ContC,pCun,Frontoparietal control,-9.1,-77.1,45.3,0.1366807797017981,4.261043918375555,0.0004700018158290968,0.0008663627941550172,True
146,17Networks_LH_ContC_pCun_3,LH,ContC,pCun,Frontoparietal control,-5.0,-63.8,52.0,0.14817580830625915,5.455081071023215,3.5050824469327504e-05,9.284986614391392e-05,True
147,17Networks_LH_ContC_Cingp_1,LH,ContC,Cingp,Frontoparietal control,-5.7,-40.6,23.3,0.20449920359387042,11.584367911739886,8.882171457682496e-10,2.154109716929669e-08,True
148,17Networks_LH_ContC_Cingp_2,LH,ContC,Cingp,Frontoparietal control,-4.1,-21.7,28.9,0.22438848983105414,12.848927409088239,1.6663740679139003e-10,6.665496271655601e-09,True
149,17Networks_LH_DefaultA_IPL_1,LH,DefaultA,IPL,Default mode,-47.3,-63.6,31.3,0.20923446202397195,8.372096788695512,1.2749949171599044e-07,1.0851020571573655e-06,True
150,17Networks_LH_DefaultA_IPL_2,LH,DefaultA,IPL,Default mode,-41.4,-72.0,43.3,0.15433395429950927,6.434191784204254,4.68923180220091e-06,1.7529838512900598e-05,True
151,17Networks_LH_DefaultA_PFCd_1,LH,DefaultA,PFCd,Default mode,-24.8,28.3,43.5,0.0824435092408718,4.9895486847541095,9.496586756152054e-05,0.0002122142291877554,True
152,17Networks_LH_DefaultA_PFCd_2,LH,DefaultA,PFCd,Default mode,-18.4,35.8,48.1,0.10045371180012516,5.310110482700479,4.7687028805818454e-05,0.00011702338357256063,True
153,17Networks_LH_DefaultA_PFCd_3,LH,DefaultA,PFCd,Default mode,-22.4,19.4,51.8,0.09958137095936206,5.857867869095713,1.5097505403216812e-05,4.473334934286463e-05,True
154,17Networks_LH_DefaultA_pCunPCC_1,LH,DefaultA,pCunPCC,Default mode,-4.2,-53.4,20.2,0.13791284695568626,7.424968906275321,6.972116938049906e-07,4.162457873462631e-06,True
155,17Networks_LH_DefaultA_pCunPCC_2,LH,DefaultA,pCunPCC,Default mode,-5.3,-60.2,30.1,0.21404043287882105,9.517601428643975,1.9008259424835056e-08,2.5344345899780076e-07,True
156,17Networks_LH_DefaultA_pCunPCC_3,LH,DefaultA,pCunPCC,Default mode,-7.4,-44.3,32.0,0.19656430565866378,8.534504672371526,9.63959663552011e-08,8.568530342684543e-07,True
157,17Networks_LH_DefaultA_pCunPCC_4,LH,DefaultA,pCunPCC,Default mode,-4.0,-33.9,37.8,0.23614913822238975,12.198293131220314,3.8744161015570217e-10,1.1921280312483144e-08,True
158,17Networks_LH_DefaultA_pCunPCC_5,LH,DefaultA,pCunPCC,Default mode,-2.6,-15.5,37.0,0.15642761027501725,6.927897269565286,1.7840738986868675e-06,8.109426812213034e-06,True
159,17Networks_LH_DefaultA_pCunPCC_6,LH,DefaultA,pCunPCC,Default mode,-3.0,-68.2,41.2,0.18939088436983226,6.114494203635354,8.921862499032416e-06,2.9989453778260224e-05,True
160,17Networks_LH_DefaultA_pCunPCC_7,LH,DefaultA,pCunPCC,Default mode,-6.7,-50.9,42.8,0.1914747047227923,8.64144066327073,8.033027751986734e-08,7.472583955336497e-07,True
161,17Networks_LH_DefaultA_PFCm_1,LH,DefaultA,PFCm,Default mode,-4.7,55.1,-10.1,0.031655116025997215,2.165015765852361,0.044067916178746086,0.05171944757914794,False
162,17Networks_LH_DefaultA_PFCm_2,LH,DefaultA,PFCm,Default mode,-5.9,34.9,-8.8,0.2315722243643495,4.515608744078324,0.0002676277530649824,0.0005273453262364184,True
163,17Networks_LH_DefaultA_PFCm_3,LH,DefaultA,PFCm,Default mode,-6.4,59.2,6.5,0.09352222462432924,2.588439893507973,0.018544357169283373,0.023623384929023404,True
164,17Networks_LH_DefaultA_PFCm_4,LH,DefaultA,PFCm,Default mode,-6.1,44.7,5.9,0.19991704508569452,6.137399907514011,8.516186143645881e-06,2.8868427605579257e-05,True
165,17Networks_LH_DefaultA_PFCm_5,LH,DefaultA,PFCm,Default mode,-16.1,67.0,8.4,0.11707146294424893,3.352437457558957,0.0035457638066554212,0.005157474627862431,True
166,17Networks_LH_DefaultA_PFCm_6,LH,DefaultA,PFCm,Default mode,-5.4,33.7,20.4,0.17890557742923113,7.12897939257232,1.2150451035194983e-06,6.075225517597491e-06,True
167,17Networks_LH_DefaultB_Temp_1,LH,DefaultB,Temp,Default mode,-43.3,12.9,-33.3,0.30169151720403625,13.986404473429666,4.1313856442847174e-11,3.305108515427774e-09,True
168,17Networks_LH_DefaultB_Temp_2,LH,DefaultB,Temp,Default mode,-53.9,-1.6,-29.3,0.3078179594692924,10.66670499329134,3.278228523117773e-09,6.556457046235546e-08,True
169,17Networks_LH_DefaultB_Temp_3,LH,DefaultB,Temp,Default mode,-61.5,-17.6,-20.5,0.12076742877789753,3.7779608682115056,0.0013774016539421774,0.0022396774860848415,True
170,17Networks_LH_DefaultB_Temp_4,LH,DefaultB,Temp,Default mode,-57.0,-8.9,-13.9,0.34282785493917434,12.461865540540376,2.741020247609507e-10,9.967346354943663e-09,True
171,17Networks_LH_DefaultB_Temp_5,LH,DefaultB,Temp,Default mode,-60.6,-34.7,-3.2,0.2651783385663891,10.529798669817357,4.012016481836065e-09,7.294575421520119e-08,True
172,17Networks_LH_DefaultB_Temp_6,LH,DefaultB,Temp,Default mode,-52.4,-22.6,-5.2,0.387036029107282,16.769858788872178,1.966967252231964e-12,3.933934504463928e-10,True
173,17Networks_LH_DefaultB_IPL_1,LH,DefaultB,IPL,Default mode,-45.7,-59.0,21.1,0.2526501055504063,8.94110553080219,4.8559772497893755e-08,5.256427281224315e-07,True
174,17Networks_LH_DefaultB_IPL_2,LH,DefaultB,IPL,Default mode,-56.5,-54.6,29.7,0.24002475566009107,11.562449698916005,9.154966296951093e-10,2.154109716929669e-08,True
175,17Networks_LH_DefaultB_PFCd_1,LH,DefaultB,PFCd,Default mode,-4.2,51.4,27.9,0.12833026821251678,6.067692909333873,9.813916102930571e-06,3.217677410796909e-05,True
176,17Networks_LH_DefaultB_PFCd_2,LH,DefaultB,PFCd,Default mode,-13.8,57.5,30.9,0.09783609770771734,5.8056194867571005,1.682150955710754e-05,4.875799871625374e-05,True
177,17Networks_LH_DefaultB_PFCd_3,LH,DefaultB,PFCd,Default mode,-21.9,50.2,31.3,0.10316274648616505,5.960935739757629,1.2209874335009388e-05,3.815585729690434e-05,True
178,17Networks_LH_DefaultB_PFCd_4,LH,DefaultB,PFCd,Default mode,-7.9,42.7,51.2,0.18646334417521562,7.062043833340963,1.3799339876795183e-06,6.650284277973582e-06,True
179,17Networks_LH_DefaultB_PFCd_5,LH,DefaultB,PFCd,Default mode,-12.5,24.2,61.1,0.08993962104714542,5.33525588929666,4.519967654748261e-05,0.00011330899796792868,True
180,17Networks_LH_DefaultB_PFCd_6,LH,DefaultB,PFCd,Default mode,-6.5,10.4,64.4,0.16331476953980817,4.791368689122906,0.00014612534932700885,0.00030761869477811005,True
181,17Networks_LH_DefaultB_PFCl_1,LH,DefaultB,PFCl,Default mode,-41.3,19.0,47.8,0.11026568183446196,4.579608262446054,0.00023244349469474533,0.0004625741187955131,True
182,17Networks_LH_DefaultB_PFCl_2,LH,DefaultB,PFCl,Default mode,-41.6,7.1,48.6,0.18487647292205026,6.661454167434825,2.993165879470844e-06,1.234295208029214e-05,True
183,17Networks_LH_DefaultB_PFCv_1,LH,DefaultB,PFCv,Default mode,-35.6,22.3,-15.5,0.2162987380435655,5.552384700382499,2.8546322897854028e-05,7.767336597067302e-05,True
184,17Networks_LH_DefaultB_PFCv_2,LH,DefaultB,PFCv,Default mode,-35.9,36.9,-13.0,0.07836913595401819,3.757287402741152,0.0014423341436463912,0.002335763795378771,True
185,17Networks_LH_DefaultB_PFCv_3,LH,DefaultB,PFCv,Default mode,-46.2,31.6,-10.3,0.15968937576746348,4.886162304277295,0.0001188527528214694,0.0002555973178956331,True
186,17Networks_LH_DefaultB_PFCv_4,LH,DefaultB,PFCv,Default mode,-47.7,28.3,0.5,0.18539904838099436,5.900460802148766,1.3827209923038655e-05,4.222048831462185e-05,True
187,17Networks_LH_DefaultB_PFCv_5,LH,DefaultB,PFCv,Default mode,-53.0,19.2,11.5,0.18739747996392916,6.015556325626469,1.091674191609235e-05,3.4656323543150315e-05,True
188,17Networks_LH_DefaultC_IPL_1,LH,DefaultC,IPL,Default mode,-40.4,-78.5,30.2,0.12934439757986366,6.2600774713654195,6.645283507140318e-06,2.3316784235580062e-05,True
189,17Networks_LH_DefaultC_Rsp_1,LH,DefaultC,Rsp,Default mode,-13.5,-48.9,4.0,0.029799057893695136,1.7262498876848655,0.10142582136866721,0.11300927171996347,False
190,17Networks_LH_DefaultC_Rsp_2,LH,DefaultC,Rsp,Default mode,-8.0,-51.9,9.2,0.10704682528615961,6.453962020642234,4.508381057773868e-06,1.7174784981995687e-05,True
191,17Networks_LH_DefaultC_Rsp_3,LH,DefaultC,Rsp,Default mode,-13.0,-60.7,18.6,0.0998809407378105,6.1746646246380115,7.896402778411603e-06,2.6996248815082402e-05,True
192,17Networks_LH_DefaultC_PHC_1,LH,DefaultC,PHC,Default mode,-21.0,-20.7,-25.6,-0.021569380686159736,-1.5853993688263217,0.1302866918367525,0.1427799362594548,False
193,17Networks_LH_DefaultC_PHC_2,LH,DefaultC,PHC,Default mode,-30.1,-32.6,-18.0,0.13648639152554196,5.63933460440028,2.3784955690315813e-05,6.606932136198836e-05,True
194,17Networks_LH_DefaultC_PHC_3,LH,DefaultC,PHC,Default mode,-18.6,-37.3,-11.8,0.031241274280626098,1.9307709301068667,0.06941752063254407,0.07888354617334555,False
195,17Networks_LH_TempPar_1,LH,TempPar,nan,Temporoparietal,-52.8,6.2,-11.6,0.31714884575078006,13.226350944364146,1.0376684755197556e-10,4.6118598911989135e-09,True
196,17Networks_LH_TempPar_2,LH,TempPar,nan,Temporoparietal,-60.5,-12.6,-2.7,0.4464893075650473,21.46486027200389,2.8333844465681764e-14,1.1333537786272706e-11,True
197,17Networks_LH_TempPar_3,LH,TempPar,nan,Temporoparietal,-61.7,-31.9,5.0,0.3957046333152104,11.810432449194279,6.518308203022666e-10,1.844348287896018e-08,True
198,17Networks_LH_TempPar_4,LH,TempPar,nan,Temporoparietal,-52.6,-43.0,5.1,0.2876372787602676,8.849467322024301,5.657402514674188e-08,5.657402514674188e-07,True
199,17Networks_LH_TempPar_5,LH,TempPar,nan,Temporoparietal,-56.6,-53.7,10.0,0.2705189560162271,9.597810675243103,1.6734260454469734e-08,2.3081738557889288e-07,True
200,17Networks_LH_TempPar_6,LH,TempPar,nan,Temporoparietal,-58.5,-49.0,16.2,0.29327656595017987,11.181767444302956,1.5594067401161985e-09,3.46534831136933e-08,True
201,17Networks_RH_VisCent_ExStr_1,RH,VisCent,ExStr,Visual,35.4,-53.7,-17.3,0.017895655572624403,0.9377519970939924,0.36078512888644604,0.3700360296271241,False
202,17Networks_RH_VisCent_ExStr_2,RH,VisCent,ExStr,Visual,37.1,-73.3,-15.4,0.04690907618353192,1.9633147332142349,0.06524993741369893,0.07478502855438272,False
203,17Networks_RH_VisCent_ExStr_3,RH,VisCent,ExStr,Visual,23.1,-73.6,-10.7,0.04272040350687124,2.399251788594412,0.02746901753827197,0.033601244695133904,True
204,17Networks_RH_VisCent_ExStr_4,RH,VisCent,ExStr,Visual,19.3,-88.0,-12.5,0.09449405396836974,2.981662979891023,0.00799787650971816,0.010663835346290878,True
205,17Networks_RH_VisCent_ExStr_5,RH,VisCent,ExStr,Visual,42.3,-83.6,-12.2,0.07606363295109654,2.632984814078784,0.016884741568445633,0.0216471045749303,True
206,17Networks_RH_VisCent_ExStr_6,RH,VisCent,ExStr,Visual,25.2,-96.5,-9.9,0.06761737829891373,2.2702473537499333,0.0357105511101736,0.04276712707805221,True
207,17Networks_RH_VisCent_Striate_1,RH,VisCent,Striate,Visual,8.4,-92.1,-1.6,0.05119889457492461,1.7483160655302956,0.09744387686503268,0.10887584007266221,False
208,17Networks_RH_VisCent_ExStr_7,RH,VisCent,ExStr,Visual,35.4,-88.7,2.1,0.06620147356734474,2.566184252830473,0.01943041249471619,0.024595458854071127,True
209,17Networks_RH_VisCent_ExStr_8,RH,VisCent,ExStr,Visual,23.6,-98.8,7.4,0.0737227774066013,2.6221487622997524,0.01727495721971842,0.022076622645007565,True
210,17Networks_RH_VisCent_ExStr_9,RH,VisCent,ExStr,Visual,43.8,-78.8,10.4,0.0705316792952432,2.884914403076923,0.009861339118700433,0.013061376316159515,True
211,17Networks_RH_VisCent_ExStr_10,RH,VisCent,ExStr,Visual,12.7,-94.1,18.8,0.04838119916677526,1.8553655642103757,0.07999616621004592,0.0903911482599389,False
212,17Networks_RH_VisCent_ExStr_11,RH,VisCent,ExStr,Visual,27.1,-87.1,20.7,0.05507700130091239,2.454622313293755,0.02450824160710107,0.03016398967027824,True
213,17Networks_RH_VisPeri_ExStrInf_1,RH,VisPeri,ExStrInf,Visual,26.1,-51.9,-8.8,0.022051925796110844,1.2000195161004208,0.2456884034067655,0.25791788711584046,False
214,17Networks_RH_VisPeri_ExStrInf_2,RH,VisPeri,ExStrInf,Visual,18.2,-35.9,-12.5,0.010771307427233536,0.8883402196972034,0.3860751394467313,0.3949617794851471,False
215,17Networks_RH_VisPeri_ExStrInf_3,RH,VisPeri,ExStrInf,Visual,9.2,-72.2,-4.8,0.017735043054585037,0.7197965681352846,0.48089285470333193,0.48821609614551464,False
216,17Networks_RH_VisPeri_ExStrInf_4,RH,VisPeri,ExStrInf,Visual,12.9,-57.4,-3.4,0.02561094573653134,1.346653207159331,0.19480473144359445,0.2092189438624668,False
217,17Networks_RH_VisPeri_ExStrInf_5,RH,VisPeri,ExStrInf,Visual,17.9,-44.7,-2.7,0.0010437683843400201,0.06904570253659606,0.9457144991305229,0.9457144991305229,False
218,17Networks_RH_VisPeri_StriCal_1,RH,VisPeri,StriCal,Visual,9.0,-73.4,8.3,0.03854482191610889,1.63374237618129,0.11968149875600775,0.13188043940055952,False
219,17Networks_RH_VisPeri_StriCal_2,RH,VisPeri,StriCal,Visual,21.6,-59.5,5.8,0.023684722569066858,1.3680130290630745,0.1881447955408544,0.20285153158043598,False
220,17Networks_RH_VisPeri_ExStrSup_1,RH,VisPeri,ExStrSup,Visual,15.8,-66.0,18.8,0.04995488234844262,2.4072875965868414,0.027019479864884323,0.03315273603053291,True
221,17Networks_RH_VisPeri_ExStrSup_2,RH,VisPeri,ExStrSup,Visual,5.0,-80.0,23.3,0.05411077787685878,2.06252950819313,0.053892350350823605,0.06248388446472302,False
222,17Networks_RH_VisPeri_ExStrSup_3,RH,VisPeri,ExStrSup,Visual,14.3,-77.4,33.7,0.11294777907724166,3.7519185106183914,0.0014596909382952707,0.002354340223056888,True
223,17Networks_RH_VisPeri_ExStrSup_4,RH,VisPeri,ExStrSup,Visual,16.2,-86.8,36.6,0.055358373388264215,1.9529223268856257,0.06655584140669313,0.07584711271418021,False
224,17Networks_RH_SomMotA_1,RH,SomMotA,nan,Somatomotor,54.6,-16.8,40.2,0.04641818307155604,2.17475017560237,0.04322546670152014,0.05100350053276712,False
225,17Networks_RH_SomMotA_2,RH,SomMotA,nan,Somatomotor,52.3,-12.8,49.2,0.08098764146094563,2.339954992889583,0.031008555945189,0.03747257516034924,True
226,17Networks_RH_SomMotA_3,RH,SomMotA,nan,Somatomotor,44.1,-10.8,48.2,0.08769537863755768,2.5150827893602115,0.021618869078693738,0.02702358634836717,True
227,17Networks_RH_SomMotA_4,RH,SomMotA,nan,Somatomotor,49.1,-25.5,55.8,0.05368768432522097,2.084971814824016,0.051585001199540556,0.059982559534349486,False
228,17Networks_RH_SomMotA_5,RH,SomMotA,nan,Somatomotor,6.9,-10.0,51.3,0.024350976212358166,1.3092535282428,0.20691603487544888,0.21895876706396705,False
229,17Networks_RH_SomMotA_6,RH,SomMotA,nan,Somatomotor,42.4,-21.1,54.7,-0.018302472850188288,-0.7846479817293609,0.4428648863005794,0.4507530649369765,False
230,17Networks_RH_SomMotA_7,RH,SomMotA,nan,Somatomotor,36.4,-18.2,63.3,0.025678935719396303,1.1081766721837103,0.2823739668811852,0.294371161216593,False
231,17Networks_RH_SomMotA_8,RH,SomMotA,nan,Somatomotor,32.4,-34.1,63.1,0.04001455244432997,1.5609519246789871,0.13594446707727956,0.14857318806260061,False
232,17Networks_RH_SomMotA_9,RH,SomMotA,nan,Somatomotor,31.0,-40.6,64.0,0.05189116658197545,2.199033852911564,0.04118780366175364,0.04903309959732576,True
233,17Networks_RH_SomMotA_10,RH,SomMotA,nan,Somatomotor,34.1,-27.2,61.0,0.03246721645819537,1.2954028484445919,0.21154911961464562,0.22327083864342545,False
234,17Networks_RH_SomMotA_11,RH,SomMotA,nan,Somatomotor,4.4,-24.7,58.4,0.05365021529918709,2.8602577132642986,0.01039957900581424,0.013638792138772773,True
235,17Networks_RH_SomMotA_12,RH,SomMotA,nan,Somatomotor,28.7,-10.9,64.8,0.05248030191951511,2.560543857031228,0.019661258559059848,0.024809159065059743,True
236,17Networks_RH_SomMotA_13,RH,SomMotA,nan,Somatomotor,9.2,-40.1,68.0,0.08309046937377096,4.490483736537488,0.00028287557666504555,0.000551952344712284,True
237,17Networks_RH_SomMotA_14,RH,SomMotA,nan,Somatomotor,21.2,-24.4,66.0,0.040250857906688725,2.4819481435340434,0.02316004482315718,0.028859868938513618,True
238,17Networks_RH_SomMotA_15,RH,SomMotA,nan,Somatomotor,22.2,-28.9,67.9,0.039826900884309964,2.002583672876624,0.06051998937224,0.06976367650978674,False
239,17Networks_RH_SomMotA_16,RH,SomMotA,nan,Somatomotor,22.3,-35.0,70.4,0.022599477323564095,0.9659142278630116,0.3468864502273962,0.35761489714164557,False
240,17Networks_RH_SomMotA_17,RH,SomMotA,nan,Somatomotor,16.8,-6.2,69.5,0.044491690847020336,2.3899269212668806,0.027999430161640613,0.034145646538586115,True
241,17Networks_RH_SomMotA_18,RH,SomMotA,nan,Somatomotor,5.5,-22.0,71.7,0.05718312765517245,3.3542454894054057,0.003531614660567877,0.005155641840245076,True
242,17Networks_RH_SomMotA_19,RH,SomMotA,nan,Somatomotor,16.3,-18.4,72.6,0.028293642033542104,1.9579303023067112,0.06592365494451494,0.07534131993658849,False
243,17Networks_RH_SomMotA_20,RH,SomMotA,nan,Somatomotor,12.8,-32.9,75.6,0.040035600639793334,1.8211049618720054,0.08525558388280449,0.09606262972710365,False
244,17Networks_RH_SomMotB_Aud_1,RH,SomMotB,Aud,Somatomotor,53.1,2.6,-5.6,0.2470126518891039,7.786478452724905,3.5948108849364065e-07,2.4408603258750843e-06,True
245,17Networks_RH_SomMotB_Aud_2,RH,SomMotB,Aud,Somatomotor,53.5,-13.7,5.7,0.406350988548726,13.431414765969013,8.05943534270494e-11,4.605391624402824e-09,True
246,17Networks_RH_SomMotB_Ins_1,RH,SomMotB,Ins,Somatomotor,39.8,-18.4,4.8,0.10744119104697292,9.097707098984783,3.749128954797559e-08,4.54439873308795e-07,True
247,17Networks_RH_SomMotB_S2_1,RH,SomMotB,S2,Somatomotor,37.9,-7.9,13.8,0.0650069444986125,4.152713325624848,0.0005978567119052696,0.0010772193007302154,True
248,17Networks_RH_SomMotB_S2_2,RH,SomMotB,S2,Somatomotor,34.8,-21.5,14.3,0.10021096740270273,7.500776108913231,6.059102034486125e-07,3.786938771553828e-06,True
249,17Networks_RH_SomMotB_Aud_3,RH,SomMotB,Aud,Somatomotor,60.1,-23.7,10.8,0.36050482996109745,10.09680499344197,7.69873936478321e-09,1.2317982983653136e-07,True
250,17Networks_RH_SomMotB_S2_3,RH,SomMotB,S2,Somatomotor,40.9,-13.1,18.2,0.06344687480857655,5.847407307522857,1.5427478578920864e-05,4.537493699682607e-05,True
251,17Networks_RH_SomMotB_S2_4,RH,SomMotB,S2,Somatomotor,41.5,-28.9,18.0,0.2008645183921767,8.590943272361601,8.753707223150323e-08,7.957915657409385e-07,True
252,17Networks_RH_SomMotB_S2_5,RH,SomMotB,S2,Somatomotor,49.5,-10.0,12.9,0.1309573720881489,8.897889474598063,5.218034936915669e-08,5.492668354648073e-07,True
253,17Networks_RH_SomMotB_S2_6,RH,SomMotB,S2,Somatomotor,59.2,0.7,10.4,0.14374441091012552,4.751855214612838,0.00015930256926063283,0.00033016076530701104,True
254,17Networks_RH_SomMotB_S2_7,RH,SomMotB,S2,Somatomotor,49.0,-21.3,18.5,0.13055544302683822,8.012576084681058,2.3964875900130973e-07,1.8086698792551679e-06,True
255,17Networks_RH_SomMotB_S2_8,RH,SomMotB,S2,Somatomotor,61.8,-11.5,15.3,0.17863002614041001,7.285787845341887,9.039717580486161e-07,5.022065322492312e-06,True
256,17Networks_RH_SomMotB_Cent_1,RH,SomMotB,Cent,Somatomotor,60.7,6.4,29.3,0.030304264069522763,1.2623561165253887,0.22293161240919424,0.23466485516757288,False
257,17Networks_RH_SomMotB_Cent_2,RH,SomMotB,Cent,Somatomotor,59.2,-5.3,27.2,0.2191750700991635,6.18771896999837,7.690458148288066e-06,2.651882120099333e-05,True
258,17Networks_RH_SomMotB_Cent_3,RH,SomMotB,Cent,Somatomotor,51.5,-6.4,37.2,0.2584169859948486,5.825319436996043,1.6148846432415147e-05,4.714991659099313e-05,True
259,17Networks_RH_DorsAttnA_TempOcc_1,RH,DorsAttnA,TempOcc,Dorsal attention,33.5,-36.5,-22.9,0.023794299788105426,1.1983758315474737,0.24631158219562765,0.25791788711584046,False
260,17Networks_RH_DorsAttnA_TempOcc_2,RH,DorsAttnA,TempOcc,Dorsal attention,49.8,-49.3,-18.1,0.09079768685267074,4.053272565702343,0.0007458901899050529,0.0013085792805351804,True
261,17Networks_RH_DorsAttnA_TempOcc_3,RH,DorsAttnA,TempOcc,Dorsal attention,50.1,-64.5,-9.3,0.07953865748038322,5.001618277336315,9.251684195805598e-05,0.00020907760894475926,True
262,17Networks_RH_DorsAttnA_ParOcc_1,RH,DorsAttnA,ParOcc,Dorsal attention,48.6,-65.7,4.3,0.0797721595465682,3.85586289300954,0.0011578849037208042,0.001919572911568716,True
263,17Networks_RH_DorsAttnA_ParOcc_2,RH,DorsAttnA,ParOcc,Dorsal attention,53.7,-55.6,12.4,0.22460110189413798,6.892162869347938,1.911208917993647e-06,8.494261857749541e-06,True
264,17Networks_RH_DorsAttnA_ParOcc_3,RH,DorsAttnA,ParOcc,Dorsal attention,35.6,-79.3,24.2,0.07042705915141616,3.237716772824827,0.004567316455887405,0.006501518086672463,True
265,17Networks_RH_DorsAttnA_SPL_1,RH,DorsAttnA,SPL,Dorsal attention,28.9,-77.8,36.7,0.08131264464703297,3.7081917619199145,0.0016090331211922571,0.0025540208272892967,True
266,17Networks_RH_DorsAttnA_SPL_2,RH,DorsAttnA,SPL,Dorsal attention,31.6,-66.5,35.4,0.145907038482188,5.318417651920262,4.685014584991784e-05,0.00011567937246893292,True
267,17Networks_RH_DorsAttnA_SPL_3,RH,DorsAttnA,SPL,Dorsal attention,18.6,-79.0,50.2,0.1233441729177361,4.715282345395331,0.00017257577545120713,0.0003521954601045044,True
268,17Networks_RH_DorsAttnA_SPL_4,RH,DorsAttnA,SPL,Dorsal attention,30.9,-63.8,53.0,0.1716092475074474,5.86816503527015,1.4779780423636524e-05,4.411874753324336e-05,True
269,17Networks_RH_DorsAttnA_SPL_5,RH,DorsAttnA,SPL,Dorsal attention,20.9,-68.6,52.9,0.1295907693978244,5.440679863128154,3.613543669465343e-05,9.403562957498157e-05,True
270,17Networks_RH_DorsAttnA_SPL_6,RH,DorsAttnA,SPL,Dorsal attention,34.0,-50.6,54.3,0.1558529519689714,6.97118600637494,1.641717719899553e-06,7.548127447814036e-06,True
271,17Networks_RH_DorsAttnA_SPL_7,RH,DorsAttnA,SPL,Dorsal attention,26.7,-58.1,60.7,0.11169799038405846,5.262749628927389,5.2759658879303155e-05,0.00012790220334376522,True
272,17Networks_RH_DorsAttnA_SPL_8,RH,DorsAttnA,SPL,Dorsal attention,13.5,-64.0,64.8,0.08968662843671159,4.22443776316857,0.0005097854652282573,0.0009353861747307474,True
273,17Networks_RH_DorsAttnB_TempOcc_1,RH,DorsAttnB,TempOcc,Dorsal attention,59.3,-54.6,-2.6,0.09640228689520164,4.0887458298795325,0.0006892664265226795,0.0012199405779162468,True
274,17Networks_RH_DorsAttnB_PostC_1,RH,DorsAttnB,PostC,Dorsal attention,61.2,-14.2,30.2,0.08438748814946997,4.673914134521753,0.0001889516815046682,0.0003817205686962994,True
275,17Networks_RH_DorsAttnB_PostC_2,RH,DorsAttnB,PostC,Dorsal attention,57.2,-22.5,44.0,0.08071675353059665,4.499099210438268,0.00027755027991970915,0.0005442162351366846,True
276,17Networks_RH_DorsAttnB_PostC_3,RH,DorsAttnB,PostC,Dorsal attention,43.6,-37.6,50.0,0.1562694164910085,5.758765102236859,1.8539727847765646e-05,5.2594972617774885e-05,True
277,17Networks_RH_DorsAttnB_PostC_4,RH,DorsAttnB,PostC,Dorsal attention,45.2,-28.2,42.9,0.10025992285251406,5.064916040686207,8.068929762106646e-05,0.00018656484999090512,True
278,17Networks_RH_DorsAttnB_PostC_5,RH,DorsAttnB,PostC,Dorsal attention,35.8,-36.0,51.5,0.11674479060024603,4.909413846489409,0.00011299435300375315,0.0002469821923579304,True
279,17Networks_RH_DorsAttnB_PostC_6,RH,DorsAttnB,PostC,Dorsal attention,7.4,-53.7,59.8,0.1639593620191997,6.5338848413685255,3.84770289160317e-06,1.5238427293477899e-05,True
280,17Networks_RH_DorsAttnB_PostC_7,RH,DorsAttnB,PostC,Dorsal attention,24.4,-50.0,68.2,0.05981817064639805,3.4288815364211436,0.002993681886875766,0.0044350842768529864,True
281,17Networks_RH_DorsAttnB_PostC_8,RH,DorsAttnB,PostC,Dorsal attention,16.1,-46.7,73.7,0.0445803106770386,2.1368758384387934,0.04658840751468147,0.05433050439029909,False
282,17Networks_RH_DorsAttnB_FEF_1,RH,DorsAttnB,FEF,Dorsal attention,39.5,-3.1,52.9,0.06216100752715778,2.2107181614988973,0.040239124655240585,0.04804671600625741,True
283,17Networks_RH_DorsAttnB_FEF_2,RH,DorsAttnB,FEF,Dorsal attention,27.6,-3.6,52.2,0.09429917305843467,7.129612195296087,1.2135877398049685e-06,6.075225517597491e-06,True
284,17Networks_RH_DorsAttnB_FEF_3,RH,DorsAttnB,FEF,Dorsal attention,24.8,-3.1,63.8,0.1001110587842578,5.669187281512504,2.234527645580918e-05,6.294444072058924e-05,True
285,17Networks_RH_SalVentAttnA_ParOper_1,RH,SalVentAttnA,ParOper,Salience / ventral attention,57.9,-30.9,24.3,0.15297205880975906,6.879590185674052,1.9581427984384276e-06,8.607221092037045e-06,True
