parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
288,17Networks_RH_SalVentAttnA_PrC_1,RH,SalVentAttnA,PrC,Salience / ventral attention,51.0,3.4,40.8,0.16554739288083586,4.985024639586334,0.0001630345630871877,0.0004025544767584881,True
289,17Networks_RH_SalVentAttnA_Ins_1,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,5.0,-15.5,0.14989990788200272,7.7580186333484065,1.2543766812752557e-06,9.477511807303968e-06,True
290,17Networks_RH_SalVentAttnA_Ins_2,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,8.7,-2.8,0.08230057602507376,3.0193890838170585,0.008625275921074177,0.0118969323049299,True
291,17Networks_RH_SalVentAttnA_Ins_3,RH,SalVentAttnA,Ins,Salience / ventral attention,40.2,-10.6,-4.2,0.10464823466232835,3.5992505276701365,0.0026296996248865437,0.004077053681994642,True
292,17Networks_RH_SalVentAttnA_Ins_4,RH,SalVentAttnA,Ins,Salience / ventral attention,39.2,-1.5,5.5,0.05280164933639458,2.395596690241066,0.030082660678949682,0.03624416949271046,True
293,17Networks_RH_SalVentAttnA_FrOper_1,RH,SalVentAttnA,FrOper,Salience / ventral attention,38.4,7.0,10.5,0.07329537942860284,2.9539881117545184,0.00985323209028758,0.013338739442023441,True
294,17Networks_RH_SalVentAttnA_FrOper_2,RH,SalVentAttnA,FrOper,Salience / ventral attention,49.5,4.9,3.6,0.1363240448946016,4.213870684333546,0.000751555797585174,0.0013982433443445097,True
295,17Networks_RH_SalVentAttnA_FrOper_3,RH,SalVentAttnA,FrOper,Salience / ventral attention,53.8,11.9,11.7,0.14366328083466787,4.069371821076748,0.0010069099875119941,0.0017821415708176888,True
296,17Networks_RH_SalVentAttnA_FrMed_1,RH,SalVentAttnA,FrMed,Salience / ventral attention,7.6,2.3,43.2,0.07071559112799912,2.876540311811019,0.011530077543166909,0.015373436724222544,True
297,17Networks_RH_SalVentAttnA_ParMed_1,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.1,-17.0,41.3,0.08733337771690997,3.814689720447656,0.0016916612870217567,0.0027395324486182296,True
298,17Networks_RH_SalVentAttnA_ParMed_2,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.4,-33.5,42.5,0.18397263419221965,5.56108494219736,5.446334721870404e-05,0.00017711657632098874,True
299,17Networks_RH_SalVentAttnA_FrMed_2,RH,SalVentAttnA,FrMed,Salience / ventral attention,5.7,10.6,57.5,0.160713215491915,5.015703170864248,0.00015362551687521093,0.0003864792877363797,True
300,17Networks_RH_SalVentAttnA_ParMed_3,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.2,-43.2,53.4,0.12035951341578849,3.8676160810191194,0.0015183171335165933,0.0025411165414503654,True
301,17Networks_RH_SalVentAttnA_ParMed_4,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.6,-32.3,50.6,0.11302153233001391,4.452150066789165,0.00046570626386963396,0.0009267786345664358,True
302,17Networks_RH_SalVentAttnA_FrMed_3,RH,SalVentAttnA,FrMed,Salience / ventral attention,6.8,-1.6,66.6,0.16589718806062984,4.863653088331685,0.0002064870496143359,0.0004916358324150855,True
303,17Networks_RH_SalVentAttnA_FrMed_4,RH,SalVentAttnA,FrMed,Salience / ventral attention,16.2,6.6,69.3,0.14455503610898043,5.200192814217748,0.00010771386335579787,0.00029714169201599416,True
304,17Networks_RH_SalVentAttnB_IPL_1,RH,SalVentAttnB,IPL,Salience / ventral attention,62.1,-37.4,37.0,0.16707772237057705,4.764861450858747,0.00025059033737352037,0.0005695234940307282,True
305,17Networks_RH_SalVentAttnB_PFClv_1,RH,SalVentAttnB,PFClv,Salience / ventral attention,49.0,39.9,5.0,0.1441891920126896,5.138820600779416,0.00012116049063553124,0.000329688409892602,True
306,17Networks_RH_SalVentAttnB_PFCl_1,RH,SalVentAttnB,PFCl,Salience / ventral attention,41.7,45.9,14.3,0.22823834708167964,7.901865848242142,1.002124558936333e-06,8.837044553365598e-06,True
307,17Networks_RH_SalVentAttnB_PFCl_2,RH,SalVentAttnB,PFCl,Salience / ventral attention,25.3,54.1,24.8,0.19832957171039248,5.781053859415072,3.624632490492797e-05,0.00012718008738571218,True
308,17Networks_RH_SalVentAttnB_PFCl_3,RH,SalVentAttnB,PFCl,Salience / ventral attention,32.4,44.7,28.4,0.20952244769290185,6.4586216402524705,1.07793268908067e-05,4.7381656662886596e-05,True
309,17Networks_RH_SalVentAttnB_Ins_1,RH,SalVentAttnB,Ins,Salience / ventral attention,33.9,21.1,-7.7,0.09058690113135397,3.380121200545178,0.004122550707195246,0.006102914289982391,True
310,17Networks_RH_SalVentAttnB_Ins_2,RH,SalVentAttnB,Ins,Salience / ventral attention,37.2,22.6,4.7,0.08955245623713479,3.008426177946234,0.008820078353522534,0.01212381904264266,True
311,17Networks_RH_SalVentAttnB_PFCmp_1,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.5,34.9,25.2,0.13688762612234062,5.10121281122938,0.0001302473241590589,0.00034275611620804974,True
312,17Networks_RH_SalVentAttnB_PFCmp_2,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.3,18.6,35.5,0.13975338345622657,4.618990020924294,0.00033416562944196197,0.000714792790250186,True
313,17Networks_RH_LimbicB_OFC_1,RH,LimbicB,OFC,Limbic,13.2,23.3,-20.5,0.024839898298833103,1.286994387929106,0.21760289904852698,0.2249125571561002,False
314,17Networks_RH_LimbicB_OFC_2,RH,LimbicB,OFC,Limbic,23.1,22.3,-20.3,0.0860743174963863,2.143054287778364,0.048914237162670814,0.05606216293715852,False
315,17Networks_RH_LimbicB_OFC_3,RH,LimbicB,OFC,Limbic,7.8,46.8,-23.3,-0.003273377951042688,-0.11926134743185321,0.9066508993947018,0.9066508993947018,False
316,17Networks_RH_LimbicB_OFC_4,RH,LimbicB,OFC,Limbic,20.0,43.0,-18.2,0.04124307912510824,2.5501965911605224,0.02218931937020984,0.027564371888459428,True
317,17Networks_RH_LimbicB_OFC_5,RH,LimbicB,OFC,Limbic,4.8,21.8,-20.6,0.05650740696887093,2.217088778343325,0.04248550971712938,0.049401755485034164,True
318,17Networks_RH_LimbicB_OFC_6,RH,LimbicB,OFC,Limbic,9.4,62.6,-14.4,0.08938449852010831,1.6653736551514244,0.11658001595637361,0.12369232462214708,False
319,17Networks_RH_LimbicA_TempPole_1,RH,LimbicA,TempPole,Limbic,27.8,-1.3,-40.1,-0.02064496170571594,-0.749956679778749,0.4648819954314664,0.4743693830933331,False
320,17Networks_RH_LimbicA_TempPole_2,RH,LimbicA,TempPole,Limbic,48.8,-6.5,-39.2,0.17649517004485415,5.36971163246319,7.802566540960631e-05,0.00023644141033214033,True
321,17Networks_RH_LimbicA_TempPole_3,RH,LimbicA,TempPole,Limbic,36.7,16.6,-37.0,0.06852523547354021,2.329212454904901,0.03423237774043811,0.0407528306433787,True
322,17Networks_RH_LimbicA_TempPole_4,RH,LimbicA,TempPole,Limbic,39.4,-14.8,-31.2,0.17859676841887873,3.07232468747239,0.007742630177947989,0.01086684937255858,True
323,17Networks_RH_LimbicA_TempPole_5,RH,LimbicA,TempPole,Limbic,28.6,11.8,-30.4,0.06491121055509948,2.7991729599986632,0.013482203880406258,0.01763140791883456,True
324,17Networks_RH_LimbicA_TempPole_6,RH,LimbicA,TempPole,Limbic,50.0,-27.7,-25.9,0.11405172804724718,2.282058302171761,0.03750109131560911,0.043989549930333265,True
325,17Networks_RH_ContA_IPS_1,RH,ContA,IPS,Frontoparietal control,35.1,-70.7,46.7,0.23623802199361438,8.24950141969842,5.887154889484373e-07,6.067380665710428e-06,True
326,17Networks_RH_ContA_IPS_2,RH,ContA,IPS,Frontoparietal control,53.9,-33.2,51.2,0.09728227560399702,3.9656751395127943,0.0012431918716862222,0.0021251143105747387,True
327,17Networks_RH_ContA_IPS_3,RH,ContA,IPS,Frontoparietal control,46.8,-44.1,46.7,0.21436755395583748,6.664341879916571,7.552925340034838e-06,3.639964019293898e-05,True
328,17Networks_RH_ContA_IPS_4,RH,ContA,IPS,Frontoparietal control,36.4,-44.8,45.2,0.13340289750977163,4.824620650827622,0.00022286998274067635,0.0005183022854434334,True
329,17Networks_RH_ContA_PFCd_1,RH,ContA,PFCd,Frontoparietal control,24.3,9.9,57.9,0.17284753944343667,5.446744993511938,6.74741047743221e-05,0.00021420350722007014,True
330,17Networks_RH_ContA_PFCl_1,RH,ContA,PFCl,Frontoparietal control,49.1,30.3,18.3,0.15882796565830648,5.111837059376671,0.00012761106514852223,0.00033804255668482713,True
331,17Networks_RH_ContA_PFCl_2,RH,ContA,PFCl,Frontoparietal control,48.3,18.1,23.6,0.27144164085976596,8.032582995790488,8.190196322836957e-07,7.800186974130434e-06,True
332,17Networks_RH_ContA_PFCl_3,RH,ContA,PFCl,Frontoparietal control,47.3,28.9,28.0,0.1513837483771613,5.315965946988216,8.638954868038952e-05,0.00025040448892866526,True
333,17Networks_RH_ContA_PFCl_4,RH,ContA,PFCl,Frontoparietal control,49.0,8.2,24.7,0.16027364306064557,4.574850060266094,0.0003647368832556436,0.0007405825040723728,True
334,17Networks_RH_ContA_PFCl_5,RH,ContA,PFCl,Frontoparietal control,39.3,10.7,33.8,0.16124516291812116,6.825315236226442,5.741081618186495e-06,3.092494465064002e-05,True
335,17Networks_RH_ContA_Cingm_1,RH,ContA,Cingm,Frontoparietal control,4.8,1.4,30.3,0.06846237598432442,3.843492490745531,0.0015949807237241897,0.0026472709107455434,True
336,17Networks_RH_ContB_Temp_1,RH,ContB,Temp,Frontoparietal control,61.7,-28.7,-19.8,0.05689393516667152,2.0123535079473367,0.06249729166318573,0.0702216760260514,False
337,17Networks_RH_ContB_Temp_2,RH,ContB,Temp,Frontoparietal control,63.3,-42.2,-10.6,0.19893708961281656,7.757311350813348,1.2557703144677759e-06,9.477511807303968e-06,True
338,17Networks_RH_ContB_IPL_1,RH,ContB,IPL,Frontoparietal control,56.1,-45.4,32.3,0.25099711471016095,6.544982027281052,9.277604814264185e-06,4.217093097392812e-05,True
339,17Networks_RH_ContB_IPL_2,RH,ContB,IPL,Frontoparietal control,54.6,-52.8,44.5,0.17879022089936086,6.765199598896147,6.3577027336413104e-06,3.273565221651495e-05,True
340,17Networks_RH_ContB_IPL_3,RH,ContB,IPL,Frontoparietal control,55.6,-40.9,47.4,0.17681571370226468,7.373575158225031,2.315635640536263e-06,1.543757093690842e-05,True
341,17Networks_RH_ContB_IPL_4,RH,ContB,IPL,Frontoparietal control,40.9,-55.1,48.6,0.22934108820763136,7.701071123905986,1.3719700401167024e-06,9.977963928121472e-06,True
342,17Networks_RH_ContB_PFCld_1,RH,ContB,PFCld,Frontoparietal control,39.0,33.4,38.0,0.17726666210004516,5.671433359529882,4.4364689822049564e-05,0.0001491250078052086,True
343,17Networks_RH_ContB_PFCld_2,RH,ContB,PFCld,Frontoparietal control,44.6,18.9,43.5,0.1500240506484861,6.025381965440097,2.323743109453934e-05,8.937473497899746e-05,True
344,17Networks_RH_ContB_PFCld_3,RH,ContB,PFCld,Frontoparietal control,43.2,6.0,50.4,0.15485730466589043,6.162659514356022,1.8166367227121692e-05,7.354824487841595e-05,True
345,17Networks_RH_ContB_PFCld_4,RH,ContB,PFCld,Frontoparietal control,34.4,15.6,55.5,0.19546611605546085,6.50776790114893,9.895961068420413e-06,4.447622952099062e-05,True
346,17Networks_RH_ContB_PFClv_1,RH,ContB,PFClv,Frontoparietal control,35.1,37.7,-13.7,0.03835683108218357,1.9006077823141274,0.07674610792022493,0.08433638232991751,False
347,17Networks_RH_ContB_PFClv_2,RH,ContB,PFClv,Frontoparietal control,27.9,54.8,-13.5,0.1692532784963712,4.6232140469470515,0.00033138148517766503,0.000714792790250186,True
348,17Networks_RH_ContB_PFClv_3,RH,ContB,PFClv,Frontoparietal control,42.3,51.0,-6.3,0.14939210124395624,5.322082201589193,8.539262272432112e-05,0.00024932152620239746,True
349,17Networks_RH_ContB_PFClv_4,RH,ContB,PFClv,Frontoparietal control,27.5,59.2,2.8,0.18869411198622887,5.413280966927383,7.186328211208365e-05,0.00022457275660026142,True
350,17Networks_RH_ContB_PFCmp_1,RH,ContB,PFCmp,Frontoparietal control,4.8,28.3,48.1,0.05923496032184597,2.256074367914734,0.03942510146531911,0.04611122978399895,True
351,17Networks_RH_ContC_pCun_1,RH,ContC,pCun,Frontoparietal control,16.5,-63.4,27.5,0.18405865262460808,6.81944581453939,5.798427121995005e-06,3.092494465064002e-05,True
352,17Networks_RH_ContC_pCun_2,RH,ContC,pCun,Frontoparietal control,13.1,-71.5,39.0,0.20608528094803213,6.6967577063599135,7.1450247744112485e-06,3.528407296005555e-05,True
353,17Networks_RH_ContC_pCun_3,RH,ContC,pCun,Frontoparietal control,5.7,-64.0,43.6,0.20452770537274353,6.981928582750498,4.411298771099976e-06,2.4852387442816764e-05,True
354,17Networks_RH_ContC_pCun_4,RH,ContC,pCun,Frontoparietal control,7.2,-49.6,44.4,0.1855745993069921,4.997784183128111,0.00015905099580445923,0.0003976274895111481,True
355,17Networks_RH_ContC_pCun_5,RH,ContC,pCun,Frontoparietal control,8.5,-71.0,52.4,0.18007718380650958,4.8095889676814485,0.00022953108037476223,0.0005276576560339361,True
356,17Networks_RH_ContC_Cingp_1,RH,ContC,Cingp,Frontoparietal control,7.3,-43.7,19.8,0.14083499820610562,4.939150903360222,0.0001782274107124669,0.0004347010017377241,True
357,17Networks_RH_ContC_Cingp_2,RH,ContC,Cingp,Frontoparietal control,6.4,-26.3,27.9,0.18007109195162518,6.757184388409063,6.445012216911989e-06,3.273565221651495e-05,True
358,17Networks_RH_DefaultA_Temp_1,RH,DefaultA,Temp,Default mode,60.5,-7.5,-22.9,0.18008547251072213,4.839483136250452,0.00021647943921598663,0.0005063846531368108,True
359,17Networks_RH_DefaultA_IPL_1,RH,DefaultA,IPL,Default mode,53.2,-53.3,25.8,0.2830220446449554,8.457595151465446,4.312018810855207e-07,4.9314480767123795e-06,True
360,17Networks_RH_DefaultA_IPL_2,RH,DefaultA,IPL,Default mode,47.5,-64.3,41.7,0.21277166541084097,7.911984294691441,9.865193301865044e-07,8.837044553365598e-06,True
361,17Networks_RH_DefaultA_PFCd_1,RH,DefaultA,PFCd,Default mode,26.2,34.5,39.3,0.1852169419363612,5.244806251381194,9.891514075945433e-05,0.0002826146878841552,True
362,17Networks_RH_DefaultA_PFCd_2,RH,DefaultA,PFCd,Default mode,24.0,25.7,50.8,0.21426550011124265,6.762421933865739,6.38781869348911e-06,3.273565221651495e-05,True
363,17Networks_RH_DefaultA_pCunPCC_1,RH,DefaultA,pCunPCC,Default mode,5.8,-52.2,22.9,0.189368802738369,7.858759066424153,1.0715745882439266e-06,8.837044553365598e-06,True
364,17Networks_RH_DefaultA_pCunPCC_2,RH,DefaultA,pCunPCC,Default mode,4.9,-63.3,31.3,0.22539249856100096,8.238184444412445,5.988589031491566e-07,6.067380665710428e-06,True
365,17Networks_RH_DefaultA_pCunPCC_3,RH,DefaultA,pCunPCC,Default mode,6.7,-38.8,34.8,0.21416934625034595,8.526646425931391,3.893185540752648e-07,4.86648192594081e-06,True
366,17Networks_RH_DefaultA_pCunPCC_4,RH,DefaultA,pCunPCC,Default mode,4.1,-19.7,37.0,0.15853684808029256,5.840081225459786,3.2530748985246066e-05,0.00011618124637587881,True
367,17Networks_RH_DefaultA_pCunPCC_5,RH,DefaultA,pCunPCC,Default mode,9.9,-52.6,35.1,0.17783417606725546,6.440515806929231,1.112521278089732e-05,4.837049035172748e-05,True
368,17Networks_RH_DefaultA_PFCm_1,RH,DefaultA,PFCm,Default mode,5.4,40.4,-10.2,0.10204405954296572,2.0578263977836513,0.05742205822745111,0.06506748807643185,False
369,17Networks_RH_DefaultA_PFCm_2,RH,DefaultA,PFCm,Default mode,9.4,66.6,1.1,0.24836934895522314,4.661054493546496,0.00030747809560887273,0.0006757760343052148,True
370,17Networks_RH_DefaultA_PFCm_3,RH,DefaultA,PFCm,Default mode,7.6,42.0,4.2,0.2960663495300378,10.7602157679243,1.8898500819638785e-08,5.516128221106803e-07,True
371,17Networks_RH_DefaultA_PFCm_4,RH,DefaultA,PFCm,Default mode,7.4,54.0,12.8,0.12394407583700959,4.113571342611608,0.0009205852099362708,0.0016512739191681988,True
372,17Networks_RH_DefaultA_PFCm_5,RH,DefaultA,PFCm,Default mode,17.5,64.9,16.2,0.16046680820922096,7.15364728341528,3.3170534041360516e-06,2.0412636333144933e-05,True
373,17Networks_RH_DefaultA_PFCm_6,RH,DefaultA,PFCm,Default mode,5.7,24.8,18.2,0.09979391532756947,3.0858827689585246,0.007531265564968613,0.010607416288688188,True
374,17Networks_RH_DefaultB_Temp_1,RH,DefaultB,Temp,Default mode,62.9,-23.1,-7.5,0.2045842835930753,7.216560716026076,2.991015572236124e-06,1.899057506181666e-05,True
375,17Networks_RH_DefaultB_Temp_2,RH,DefaultB,Temp,Default mode,63.3,-37.6,0.2,0.21363396139779425,8.882496815718605,2.3197923777444887e-07,3.1997136244751566e-06,True
376,17Networks_RH_DefaultB_AntTemp_1,RH,DefaultB,AntTemp,Default mode,49.1,8.6,-32.8,0.21076914710873354,4.93168989424418,0.0001808332145393449,0.0004383835503984119,True
377,17Networks_RH_DefaultB_PFCd_1,RH,DefaultB,PFCd,Default mode,6.3,57.6,29.4,0.14609365599244523,5.208119046531807,0.0001060934144802633,0.00029470392911184253,True
378,17Networks_RH_DefaultB_PFCd_2,RH,DefaultB,PFCd,Default mode,16.4,52.8,35.9,0.115912586988149,3.3124048068482304,0.004736870602418992,0.006889993603518534,True
379,17Networks_RH_DefaultB_PFCd_3,RH,DefaultB,PFCd,Default mode,4.8,44.5,40.1,0.12858895136193965,4.613580401151796,0.0003377663355620143,0.0007148493874328344,True
380,17Networks_RH_DefaultB_PFCd_4,RH,DefaultB,PFCd,Default mode,13.9,39.1,52.2,0.1359329625349513,5.390775838281255,7.49807278645195e-05,0.00023070993189082924,True
381,17Networks_RH_DefaultB_PFCd_5,RH,DefaultB,PFCd,Default mode,12.0,19.7,62.8,0.22435829100708615,6.187589087788151,1.7376902642242077e-05,7.165733048347248e-05,True
382,17Networks_RH_DefaultB_PFCv_1,RH,DefaultB,PFCv,Default mode,35.0,23.0,-17.2,0.14697177899993133,4.332171232810456,0.0005922386486842654,0.001138920478238972,True
383,17Networks_RH_DefaultB_PFCv_2,RH,DefaultB,PFCv,Default mode,48.0,31.6,-7.8,0.11849487286471459,4.620636327170587,0.0003330776691273143,0.000714792790250186,True
384,17Networks_RH_DefaultB_PFCv_3,RH,DefaultB,PFCv,Default mode,53.3,23.8,6.4,0.22937340445795323,6.755338991175538,6.465291312761702e-06,3.273565221651495e-05,True
385,17Networks_RH_DefaultC_IPL_1,RH,DefaultC,IPL,Default mode,48.4,-64.1,21.7,0.20437828347573844,7.4894014970294345,1.9212345231368372e-06,1.3249893263012669e-05,True
386,17Networks_RH_DefaultC_IPL_2,RH,DefaultC,IPL,Default mode,45.4,-75.1,30.6,0.16451123975840234,5.93678522552288,2.727658558379406e-05,0.00010196854423848246,True
387,17Networks_RH_DefaultC_Rsp_1,RH,DefaultC,Rsp,Default mode,14.4,-47.1,4.2,0.0754111041024164,3.8392913583610615,0.0016087266645291923,0.002659052338064781,True
388,17Networks_RH_DefaultC_Rsp_2,RH,DefaultC,Rsp,Default mode,12.6,-54.9,15.6,0.15803754260116812,6.999282287644981,4.28524680102066e-06,2.4487124577260913e-05,True
389,17Networks_RH_DefaultC_PHC_1,RH,DefaultC,PHC,Default mode,22.4,-17.6,-26.8,0.024955726740400374,1.3530231850841852,0.19609044747731105,0.20476893795396248,False
390,17Networks_RH_DefaultC_PHC_2,RH,DefaultC,PHC,Default mode,30.6,-30.6,-17.8,0.12273039586484066,4.747993900257472,0.0002590397705774251,0.0005816325602795372,True
391,17Networks_RH_TempPar_1,RH,TempPar,nan,Temporoparietal,47.7,16.0,-20.1,0.23236975100929497,9.336728632981034,1.223069907043203e-07,1.8119554178417823e-06,True
392,17Networks_RH_TempPar_2,RH,TempPar,nan,Temporoparietal,54.8,-4.1,-14.2,0.3327301554517487,9.562098356278353,8.977017569033353e-08,1.4363228110453366e-06,True
393,17Networks_RH_TempPar_3,RH,TempPar,nan,Temporoparietal,49.0,-20.1,-7.4,0.3749683605788225,12.052756471239581,4.071086970981118e-09,2.035543485490559e-07,True
394,17Networks_RH_TempPar_4,RH,TempPar,nan,Temporoparietal,61.8,-18.6,-0.4,0.4308411997671961,15.417322776844857,1.3169676916664545e-10,3.271525246066145e-08,True
395,17Networks_RH_TempPar_5,RH,TempPar,nan,Temporoparietal,50.4,-33.1,1.5,0.4069915726662183,12.166739550293546,3.5789174983468604e-09,2.035543485490559e-07,True
396,17Networks_RH_TempPar_6,RH,TempPar,nan,Temporoparietal,59.3,-46.4,7.0,0.26890088997378436,7.85222379391438,1.0825379577872857e-06,8.837044553365598e-06,True
397,17Networks_RH_TempPar_7,RH,TempPar,nan,Temporoparietal,52.0,-40.9,12.2,0.3498797742797629,10.69581416627492,2.0477973780204676e-08,5.516128221106803e-07,True
398,17Networks_RH_TempPar_8,RH,TempPar,nan,Temporoparietal,64.4,-34.4,10.5,0.3130084199154779,14.34956831811416,3.623715530700459e-10,4.831620707600612e-08,True
399,17Networks_RH_TempPar_9,RH,TempPar,nan,Temporoparietal,54.4,-45.7,19.7,0.3249816266458559,9.611860908006086,8.390495310167582e-08,1.3984158850279304e-06,True
400,17Networks_RH_TempPar_10,RH,TempPar,nan,Temporoparietal,61.2,-39.7,21.8,0.257451964854543,7.732218998889023,1.306281014276652e-06,9.676155661308533e-06,True
