parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
72,17Networks_LH_DorsAttnA_SPL_7,LH,DorsAttnA,SPL,Dorsal attention,-28.2,-61.2,62.3,0.07192963560446464,3.5662515409810154,0.002206760423041868,0.0031227902888482373,True
73,17Networks_LH_DorsAttnB_PostC_1,LH,DorsAttnB,PostC,Dorsal attention,-61.4,-23.3,32.8,0.10101017597770388,3.875516521870254,0.0011082648115898698,0.0016358152200588484,True
74,17Networks_LH_DorsAttnB_PostC_2,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-19.8,40.7,0.08630882985783601,2.5668582097822634,0.019403001525742845,0.022760119091780464,True
75,17Networks_LH_DorsAttnB_PostC_3,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-31.3,44.4,0.11088443615444447,5.043913845048119,8.4432044441993e-05,0.00017590009258748541,True
76,17Networks_LH_DorsAttnB_PostC_4,LH,DorsAttnB,PostC,Dorsal attention,-46.2,-29.1,43.8,0.067113196996707,4.120003124152509,0.0006429644133427593,0.0009778926438673145,True
77,17Networks_LH_DorsAttnB_PostC_5,LH,DorsAttnB,PostC,Dorsal attention,-39.0,-37.5,49.8,0.0648468226351142,3.2462852437387935,0.004481937025914125,0.006056671656640709,True
78,17Networks_LH_DorsAttnB_PostC_6,LH,DorsAttnB,PostC,Dorsal attention,-30.2,-46.3,62.7,0.06577694701826446,3.032542743403802,0.007159820958919132,0.009179257639639914,True
79,17Networks_LH_DorsAttnB_PostC_7,LH,DorsAttnB,PostC,Dorsal attention,-7.4,-58.5,63.1,0.15314255340113322,5.207605751375694,5.936798889563235e-05,0.00012569533948524528,True
80,17Networks_LH_DorsAttnB_PostC_8,LH,DorsAttnB,PostC,Dorsal attention,-19.7,-56.5,66.3,0.07370896150030594,2.74915826804903,0.013196017556889669,0.015898816333602014,True
81,17Networks_LH_DorsAttnB_PostC_9,LH,DorsAttnB,PostC,Dorsal attention,-12.9,-50.6,71.6,0.08488144732911497,3.393078418215052,0.0032408041297575644,0.00451680018084678,True
82,17Networks_LH_DorsAttnB_FEF_1,LH,DorsAttnB,FEF,Dorsal attention,-40.3,-2.3,51.3,0.1915697560321112,6.574289548894321,3.5526507696808742e-06,1.0847788609712593e-05,True
83,17Networks_LH_DorsAttnB_FEF_2,LH,DorsAttnB,FEF,Dorsal attention,-25.7,-0.5,55.2,0.09905045024826721,3.180609611308157,0.00517849493952703,0.006927752427460909,True
84,17Networks_LH_DorsAttnB_FEF_3,LH,DorsAttnB,FEF,Dorsal attention,-30.0,-8.0,51.7,0.06674306984785039,2.5637975773201176,0.019527777724404255,0.022839506110414333,True
85,17Networks_LH_DorsAttnB_PrCv_1,LH,DorsAttnB,PrCv,Dorsal attention,-50.0,2.6,38.0,0.17071141499479967,5.207424540758049,5.939104790677839e-05,0.00012569533948524528,True
86,17Networks_LH_SalVentAttnA_ParOper_1,LH,SalVentAttnA,ParOper,Salience / ventral attention,-54.6,-32.0,22.2,0.1013976309156586,5.226775969948712,5.69796097532996e-05,0.00012253679516838624,True
87,17Networks_LH_SalVentAttnA_ParOper_2,LH,SalVentAttnA,ParOper,Salience / ventral attention,-58.0,-44.2,27.3,0.255149080314014,10.648908959977101,3.3650757810804517e-09,4.807251115829217e-08,True
88,17Networks_LH_SalVentAttnA_ParOper_3,LH,SalVentAttnA,ParOper,Salience / ventral attention,-61.2,-36.1,33.3,0.20854634894232285,11.089155184798603,1.778855399684509e-09,3.1986144099250145e-08,True
89,17Networks_LH_SalVentAttnA_Ins_1,LH,SalVentAttnA,Ins,Salience / ventral attention,-38.7,1.9,-4.6,0.08979617258413057,4.732125814727458,0.00016632851234425143,0.0003183320810416295,True
90,17Networks_LH_SalVentAttnA_Ins_2,LH,SalVentAttnA,Ins,Salience / ventral attention,-39.8,-14.4,-1.7,0.06640404419870524,3.8323419938362906,0.001220198120723144,0.0017813111251432758,True
91,17Networks_LH_SalVentAttnA_Ins_3,LH,SalVentAttnA,Ins,Salience / ventral attention,-33.0,19.2,8.2,0.14409186314318342,5.39685628821919,3.965265133767703e-05,8.835264950875571e-05,True
92,17Networks_LH_SalVentAttnA_Ins_4,LH,SalVentAttnA,Ins,Salience / ventral attention,-36.5,4.4,10.7,0.10692034858786473,3.882129802039058,0.0010920510935477532,0.0016178534719225972,True
93,17Networks_LH_SalVentAttnA_FrOper_1,LH,SalVentAttnA,FrOper,Salience / ventral attention,-50.5,1.5,4.4,0.0915611655562797,4.1333901882119415,0.0006241034247603326,0.0009528296561226452,True
94,17Networks_LH_SalVentAttnA_FrOper_2,LH,SalVentAttnA,FrOper,Salience / ventral attention,-52.1,8.7,13.3,0.15497204193071543,4.81395903020494,0.00013909578597078923,0.00027140641165032046,True
95,17Networks_LH_SalVentAttnA_ParMed_1,LH,SalVentAttnA,ParMed,Salience / ventral attention,-11.0,-27.4,41.1,0.130724769977958,7.357450762382311,7.905668662363875e-07,3.100262220534853e-06,True
96,17Networks_LH_SalVentAttnA_ParMed_2,LH,SalVentAttnA,ParMed,Salience / ventral attention,-12.6,-41.5,47.3,0.09886967697698164,6.281793867094737,6.361110072260721e-06,1.7918619921861186e-05,True
97,17Networks_LH_SalVentAttnA_ParMed_3,LH,SalVentAttnA,ParMed,Salience / ventral attention,-5.8,-49.1,57.0,0.19651390187519927,7.9265638028203105,2.793982548761396e-07,1.2699920676188165e-06,True
98,17Networks_LH_SalVentAttnA_FrMed_1,LH,SalVentAttnA,FrMed,Salience / ventral attention,-6.5,0.8,40.5,0.07256565293650699,3.75340775841317,0.0014548556562553594,0.0021084864583411004,True
99,17Networks_LH_SalVentAttnA_FrMed_2,LH,SalVentAttnA,FrMed,Salience / ventral attention,-5.3,9.3,48.4,0.15882854286153755,4.413629419875361,0.00033520703687196454,0.0005633731712133857,True
100,17Networks_LH_SalVentAttnA_FrMed_3,LH,SalVentAttnA,FrMed,Salience / ventral attention,-8.5,-2.7,70.9,0.08527816477448981,2.4473855123661252,0.02487744672421552,0.028594766349673006,True
101,17Networks_LH_SalVentAttnB_PFCl_1,LH,SalVentAttnB,PFCl,Salience / ventral attention,-38.2,49.1,11.0,0.16403187376860512,8.93908721130138,4.872288513334559e-08,3.407144759905632e-07,True
102,17Networks_LH_SalVentAttnB_PFCl_2,LH,SalVentAttnB,PFCl,Salience / ventral attention,-28.9,43.3,29.5,0.13090264369479646,5.893442449808819,1.402869655678841e-05,3.574190205551187e-05,True
103,17Networks_LH_SalVentAttnB_PFCl_3,LH,SalVentAttnB,PFCl,Salience / ventral attention,-35.9,32.0,38.5,0.10879303657783632,5.932559773596132,1.2942990771472672e-05,3.3618157847980965e-05,True
104,17Networks_LH_SalVentAttnB_Ins_1,LH,SalVentAttnB,Ins,Salience / ventral attention,-33.4,16.5,-8.3,0.11216311406373079,4.6673615486979605,0.00019168687205093192,0.00034852158554714893,True
105,17Networks_LH_SalVentAttnB_Ins_2,LH,SalVentAttnB,Ins,Salience / ventral attention,-32.9,24.6,-0.8,0.12089775071888986,5.287632670384917,5.002912981944886e-05,0.00010875897786836708,True
106,17Networks_LH_SalVentAttnB_Ins_3,LH,SalVentAttnB,Ins,Salience / ventral attention,-43.3,11.9,2.3,0.12197921421090738,5.403114947522825,3.9129596359539256e-05,8.793167721244778e-05,True
107,17Networks_LH_SalVentAttnB_OFC_1,LH,SalVentAttnB,OFC,Salience / ventral attention,-27.1,49.3,-13.7,0.21723269377007678,4.695648848942417,0.00018015985906939382,0.0003351811331523606,True
108,17Networks_LH_SalVentAttnB_PFCmp_1,LH,SalVentAttnB,PFCmp,Salience / ventral attention,-6.0,21.8,31.1,0.1448040933188791,7.307291363036809,8.68269576183087e-07,3.33949836993495e-06,True
109,17Networks_LH_LimbicB_OFC_1,LH,LimbicB,OFC,Limbic,-12.4,24.3,-20.5,0.08231128901159168,2.227511235057116,0.0389108076598333,0.04384316356037555,True
110,17Networks_LH_LimbicB_OFC_2,LH,LimbicB,OFC,Limbic,-23.6,22.4,-19.7,0.07709257414442555,4.372969217434845,0.0003667546653423572,0.0006087214362528751,True
111,17Networks_LH_LimbicB_OFC_3,LH,LimbicB,OFC,Limbic,-10.6,47.3,-21.3,0.048881308240152375,1.0479843568214768,0.30851456453483705,0.31723862677104064,False
112,17Networks_LH_LimbicB_OFC_4,LH,LimbicB,OFC,Limbic,-3.9,23.3,-18.9,-0.034636956618378546,-2.364070472848356,0.029520645490873784,0.03364176124316101,True
113,17Networks_LH_LimbicB_OFC_5,LH,LimbicB,OFC,Limbic,-15.4,64.3,-8.5,0.2538189610271816,5.215536680334103,5.836770335002316e-05,0.00012485070235299073,True
114,17Networks_LH_LimbicA_TempPole_1,LH,LimbicA,TempPole,Limbic,-37.4,-5.5,-42.3,0.06002555186887702,2.1075237529781368,0.04935702533377502,0.05438790670388432,False
115,17Networks_LH_LimbicA_TempPole_2,LH,LimbicA,TempPole,Limbic,-25.1,5.8,-38.3,0.024876657593613016,0.7156784533847707,0.48337136258546876,0.4907323478025063,False
116,17Networks_LH_LimbicA_TempPole_3,LH,LimbicA,TempPole,Limbic,-25.6,-9.0,-32.6,0.007649096963861758,0.33820881738775643,0.7391186273327395,0.7409710549701648,False
117,17Networks_LH_LimbicA_TempPole_4,LH,LimbicA,TempPole,Limbic,-53.8,-21.4,-31.4,0.03469727173288794,1.6869797156513986,0.10886026366168815,0.11611761457246736,False
118,17Networks_LH_LimbicA_TempPole_5,LH,LimbicA,TempPole,Limbic,-40.1,-21.8,-26.6,0.005869192724698395,0.4193097576097955,0.6799513891478297,0.6833682302993263,False
119,17Networks_LH_LimbicA_TempPole_6,LH,LimbicA,TempPole,Limbic,-31.5,11.5,-29.4,0.11004232796959795,3.0390511833079827,0.007058979328864695,0.009079073091787388,True
120,17Networks_LH_LimbicA_TempPole_7,LH,LimbicA,TempPole,Limbic,-44.2,5.3,-16.2,0.19481415924870568,6.221720901427462,7.179667455376276e-06,1.9943520709378544e-05,True
121,17Networks_LH_ContA_Temp_1,LH,ContA,Temp,Frontoparietal control,-55.1,-61.7,-0.7,0.1654155278848999,7.271339173966972,9.288143537399794e-07,3.538340395199921e-06,True
122,17Networks_LH_ContA_IPS_1,LH,ContA,IPS,Frontoparietal control,-28.8,-74.2,42.3,0.17939115848008816,6.9829500179804755,1.605104330540109e-06,5.30613001831441e-06,True
123,17Networks_LH_ContA_IPS_2,LH,ContA,IPS,Frontoparietal control,-58.3,-41.6,45.6,0.19731745553902943,11.124241268395568,1.6921349800055048e-09,3.1986144099250145e-08,True
124,17Networks_LH_ContA_IPS_3,LH,ContA,IPS,Frontoparietal control,-34.4,-62.1,47.9,0.22958433740355097,9.165349344513071,3.355825121644303e-08,2.7394490788933085e-07,True
125,17Networks_LH_ContA_IPS_4,LH,ContA,IPS,Frontoparietal control,-45.0,-41.3,46.7,0.1460561334122227,7.074183115092876,1.3483908860611226e-06,4.649623745038353e-06,True
126,17Networks_LH_ContA_IPS_5,LH,ContA,IPS,Frontoparietal control,-33.1,-46.5,40.9,0.12433027764296213,7.402566749032549,7.26846055347346e-07,2.902467057065349e-06,True
127,17Networks_LH_ContA_PFCd_1,LH,ContA,PFCd,Frontoparietal control,-21.2,5.1,64.0,0.08274576342554031,3.018989051693736,0.0073743367507016115,0.009424072524858289,True
128,17Networks_LH_ContA_PFClv_1,LH,ContA,PFClv,Frontoparietal control,-47.9,35.1,10.5,0.10651941383130983,4.574109352525515,0.0002352729895312528,0.00041561904427213163,True
129,17Networks_LH_ContA_PFClv_2,LH,ContA,PFClv,Frontoparietal control,-41.6,37.7,21.9,0.1676277938934723,8.440667042794953,1.132541905575695e-07,6.565460322177942e-07,True
130,17Networks_LH_ContA_PFCl_1,LH,ContA,PFCl,Frontoparietal control,-49.4,6.0,25.6,0.1603378919910001,5.629917622005757,2.425861613406565e-05,5.6089285859111336e-05,True
131,17Networks_LH_ContA_PFCl_2,LH,ContA,PFCl,Frontoparietal control,-44.4,20.2,27.2,0.16277483991126454,8.054295801336206,2.2253536635821535e-07,1.0855383724790993e-06,True
132,17Networks_LH_ContA_PFCl_3,LH,ContA,PFCl,Frontoparietal control,-39.2,7.4,33.5,0.15157137664617668,9.035142785231805,4.155852046896096e-08,3.0784089236267377e-07,True
133,17Networks_LH_ContA_Cingm_1,LH,ContA,Cingm,Frontoparietal control,-3.3,6.4,28.5,0.08531879236881637,4.716274417102962,0.0001722012860252058,0.00032490808684001093,True
