parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
67,17Networks_LH_DorsAttnA_SPL_2,LH,DorsAttnA,SPL,Dorsal attention,-21.2,-78.6,44.7,0.12048747344431744,4.230590007243635,0.0005028691705054932,0.0007235527633172563,True
68,17Networks_LH_DorsAttnA_SPL_3,LH,DorsAttnA,SPL,Dorsal attention,-22.7,-65.5,46.4,0.07507435273425253,3.257901142484675,0.004368688035189887,0.005295379436593803,True
69,17Networks_LH_DorsAttnA_SPL_4,LH,DorsAttnA,SPL,Dorsal attention,-28.7,-58.0,50.6,0.09483479135801408,4.231136365767147,0.00050225955331175,0.0007235527633172563,True
70,17Networks_LH_DorsAttnA_SPL_5,LH,DorsAttnA,SPL,Dorsal attention,-35.9,-51.8,56.0,0.11463167389946581,6.861305190429243,2.0285431336926313e-06,5.79583752483609e-06,True
71,17Networks_LH_DorsAttnA_SPL_6,LH,DorsAttnA,SPL,Dorsal attention,-14.9,-71.1,57.0,0.14025907148195946,4.760586614754352,0.0001562902892664485,0.0002541305516527618,True
72,17Networks_LH_DorsAttnA_SPL_7,LH,DorsAttnA,SPL,Dorsal attention,-28.2,-61.2,62.3,0.08935436785303752,6.6176724675595375,3.261790944538593e-06,8.640505813347267e-06,True
73,17Networks_LH_DorsAttnB_PostC_1,LH,DorsAttnB,PostC,Dorsal attention,-61.4,-23.3,32.8,0.05506153412580915,3.0319567317634872,0.007168969045637385,0.008311848168854939,True
74,17Networks_LH_DorsAttnB_PostC_2,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-19.8,40.7,0.05818180618480946,2.7060942368646925,0.014463202553246774,0.016070225059163085,True
75,17Networks_LH_DorsAttnB_PostC_3,LH,DorsAttnB,PostC,Dorsal attention,-54.8,-31.3,44.4,0.09770011562722233,3.7461152407381215,0.0014786863836330016,0.0019329233772980414,True
76,17Networks_LH_DorsAttnB_PostC_4,LH,DorsAttnB,PostC,Dorsal attention,-46.2,-29.1,43.8,0.07157362896606223,3.4870003972422436,0.002631588762408992,0.0032573154077796323,True
77,17Networks_LH_DorsAttnB_PostC_5,LH,DorsAttnB,PostC,Dorsal attention,-39.0,-37.5,49.8,0.09393857490219266,4.237436729788336,0.0004952833419638918,0.0007178019448752054,True
78,17Networks_LH_DorsAttnB_PostC_6,LH,DorsAttnB,PostC,Dorsal attention,-30.2,-46.3,62.7,0.11234521837830137,5.612877567669546,2.514049883037348e-05,5.183608006262572e-05,True
79,17Networks_LH_DorsAttnB_PostC_7,LH,DorsAttnB,PostC,Dorsal attention,-7.4,-58.5,63.1,0.1854897711056087,6.652376172819896,3.0469183530149734e-06,8.179646585275097e-06,True
80,17Networks_LH_DorsAttnB_PostC_8,LH,DorsAttnB,PostC,Dorsal attention,-19.7,-56.5,66.3,0.10705661210610339,4.894821300186066,0.00011663569819520765,0.00020109603137104766,True
81,17Networks_LH_DorsAttnB_PostC_9,LH,DorsAttnB,PostC,Dorsal attention,-12.9,-50.6,71.6,0.09228070064103726,4.102297080621139,0.0006687944206766185,0.0009353768121351308,True
82,17Networks_LH_DorsAttnB_FEF_1,LH,DorsAttnB,FEF,Dorsal attention,-40.3,-2.3,51.3,0.13324532114775323,5.533493900738174,2.9704322643080596e-05,6.0008732612284035e-05,True
83,17Networks_LH_DorsAttnB_FEF_2,LH,DorsAttnB,FEF,Dorsal attention,-25.7,-0.5,55.2,0.11308547514476941,4.431287175638458,0.00032237559363188867,0.0004884478691392253,True
84,17Networks_LH_DorsAttnB_FEF_3,LH,DorsAttnB,FEF,Dorsal attention,-30.0,-8.0,51.7,0.07333524194968548,4.438930099248889,0.00031697693503117706,0.00048209419776604873,True
85,17Networks_LH_DorsAttnB_PrCv_1,LH,DorsAttnB,PrCv,Dorsal attention,-50.0,2.6,38.0,0.1129069855285819,3.9729856048045997,0.0008919154662195894,0.001217709178299119,True
