parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,onset_response_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
288,17Networks_RH_SalVentAttnA_PrC_1,RH,SalVentAttnA,PrC,Salience / ventral attention,51.0,3.4,40.8,0.06334202923140579,1.282288989680234,0.21601034026725588,0.24828774743362744,False
289,17Networks_RH_SalVentAttnA_Ins_1,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,5.0,-15.5,0.10567704728546364,2.930990473634887,0.0089267426207287,0.01584613049136915,True
290,17Networks_RH_SalVentAttnA_Ins_2,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,8.7,-2.8,0.32040511280697775,7.32087215282716,8.464787554152117e-07,7.225871249368579e-06,True
291,17Networks_RH_SalVentAttnA_Ins_3,RH,SalVentAttnA,Ins,Salience / ventral attention,40.2,-10.6,-4.2,0.11115728426392463,1.8980867185209047,0.07384000794620632,0.09376508945550008,False
292,17Networks_RH_SalVentAttnA_Ins_4,RH,SalVentAttnA,Ins,Salience / ventral attention,39.2,-1.5,5.5,0.1188648753918097,2.2225802210223016,0.03929659956972888,0.05457861051351233,False
293,17Networks_RH_SalVentAttnA_FrOper_1,RH,SalVentAttnA,FrOper,Salience / ventral attention,38.4,7.0,10.5,0.2312859276930707,4.407471254136336,0.00033980258313281097,0.0010375651393368275,True
294,17Networks_RH_SalVentAttnA_FrOper_2,RH,SalVentAttnA,FrOper,Salience / ventral attention,49.5,4.9,3.6,0.14778917909863717,3.0977831887284473,0.006209353858732916,0.011498803442097994,True
295,17Networks_RH_SalVentAttnA_FrOper_3,RH,SalVentAttnA,FrOper,Salience / ventral attention,53.8,11.9,11.7,0.24898672612199266,5.475184726350561,3.3592319701404184e-05,0.00016386497415319114,True
296,17Networks_RH_SalVentAttnA_FrMed_1,RH,SalVentAttnA,FrMed,Salience / ventral attention,7.6,2.3,43.2,0.16719831728724968,4.340692364900473,0.00039392406634898846,0.0011671824188118176,True
297,17Networks_RH_SalVentAttnA_ParMed_1,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.1,-17.0,41.3,0.16215639248410824,5.944022325209389,1.2641533600970751e-05,7.779405292905078e-05,True
298,17Networks_RH_SalVentAttnA_ParMed_2,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.4,-33.5,42.5,0.22211265913163222,8.369093457291882,1.2816458858467156e-07,1.7677874287540903e-06,True
299,17Networks_RH_SalVentAttnA_FrMed_2,RH,SalVentAttnA,FrMed,Salience / ventral attention,5.7,10.6,57.5,0.264256257241783,7.114564326142688,1.2487399763544794e-06,1.003195117832175e-05,True
300,17Networks_RH_SalVentAttnA_ParMed_3,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.2,-43.2,53.4,0.21405469246621242,5.615512499848355,2.5002007716356507e-05,0.0001335222039952285,True
301,17Networks_RH_SalVentAttnA_ParMed_4,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.6,-32.3,50.6,0.15988582791091224,4.8866027794557825,0.00011873894296506283,0.0004659162245860928,True
302,17Networks_RH_SalVentAttnA_FrMed_3,RH,SalVentAttnA,FrMed,Salience / ventral attention,6.8,-1.6,66.6,0.16208523303753938,4.560615197800919,0.0002423655168125981,0.0007826674600606804,True
303,17Networks_RH_SalVentAttnA_FrMed_4,RH,SalVentAttnA,FrMed,Salience / ventral attention,16.2,6.6,69.3,0.18264549466402366,5.434995470919171,3.657297410086284e-05,0.00017415701952791827,True
304,17Networks_RH_SalVentAttnB_IPL_1,RH,SalVentAttnB,IPL,Salience / ventral attention,62.1,-37.4,37.0,0.2557412945703421,7.402073997640675,7.275124020409182e-07,6.613749109462893e-06,True
305,17Networks_RH_SalVentAttnB_PFClv_1,RH,SalVentAttnB,PFClv,Salience / ventral attention,49.0,39.9,5.0,0.19915664941286015,6.05315743652348,1.0109308186806449e-05,6.318317616754031e-05,True
306,17Networks_RH_SalVentAttnB_PFCl_1,RH,SalVentAttnB,PFCl,Salience / ventral attention,41.7,45.9,14.3,0.3288533518462504,9.206523463519593,3.1377450308689373e-08,7.3829294843975e-07,True
307,17Networks_RH_SalVentAttnB_PFCl_2,RH,SalVentAttnB,PFCl,Salience / ventral attention,25.3,54.1,24.8,0.21075473778684817,4.938594866318986,0.00010605639481705976,0.00042851068612953443,True
308,17Networks_RH_SalVentAttnB_PFCl_3,RH,SalVentAttnB,PFCl,Salience / ventral attention,32.4,44.7,28.4,0.3169958455472726,8.25075800634576,1.574699224333531e-07,1.908726332525492e-06,True
309,17Networks_RH_SalVentAttnB_Ins_1,RH,SalVentAttnB,Ins,Salience / ventral attention,33.9,21.1,-7.7,0.2597805443172962,7.6916549046166685,4.269764795441026e-07,4.269764795441026e-06,True
310,17Networks_RH_SalVentAttnB_Ins_2,RH,SalVentAttnB,Ins,Salience / ventral attention,37.2,22.6,4.7,0.36698331551605706,8.401344035161806,1.2120763872802e-07,1.7677874287540903e-06,True
311,17Networks_RH_SalVentAttnB_PFCmp_1,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.5,34.9,25.2,0.31935363943427,9.05837284838909,3.999706708770066e-08,8.264385615260507e-07,True
312,17Networks_RH_SalVentAttnB_PFCmp_2,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.3,18.6,35.5,0.35726172024131847,9.50692318720907,1.9334520046831346e-08,5.524148584808957e-07,True
313,17Networks_RH_LimbicB_OFC_1,RH,LimbicB,OFC,Limbic,13.2,23.3,-20.5,0.08788682608750531,3.6027854804507764,0.0020345530170348463,0.0045720292517637,True
314,17Networks_RH_LimbicB_OFC_2,RH,LimbicB,OFC,Limbic,23.1,22.3,-20.3,0.12692774492431957,4.560062910741614,0.00024266037644910888,0.0007826674600606804,True
315,17Networks_RH_LimbicB_OFC_3,RH,LimbicB,OFC,Limbic,7.8,46.8,-23.3,-0.015171443206732605,-0.5525600358404084,0.5873615242391985,0.6167095068267591,False
316,17Networks_RH_LimbicB_OFC_4,RH,LimbicB,OFC,Limbic,20.0,43.0,-18.2,0.07362337052445422,3.1139224597641575,0.00599390232472553,0.011194597172724762,True
317,17Networks_RH_LimbicB_OFC_5,RH,LimbicB,OFC,Limbic,4.8,21.8,-20.6,0.01087807766326668,0.5281595857171594,0.603839797270301,0.6257407225598973,False
318,17Networks_RH_LimbicB_OFC_6,RH,LimbicB,OFC,Limbic,9.4,62.6,-14.4,-0.03726314172894635,-0.8912704266022421,0.3845433152200834,0.4249097405746778,False
319,17Networks_RH_LimbicA_TempPole_1,RH,LimbicA,TempPole,Limbic,27.8,-1.3,-40.1,0.03375961644439047,1.8954851722563397,0.07420253640086368,0.09392726126691606,False
320,17Networks_RH_LimbicA_TempPole_2,RH,LimbicA,TempPole,Limbic,48.8,-6.5,-39.2,0.024622772133227378,0.8347623146375808,0.414793921060191,0.4558174956705396,False
321,17Networks_RH_LimbicA_TempPole_3,RH,LimbicA,TempPole,Limbic,36.7,16.6,-37.0,-0.0037064967785399167,-0.12459825367757327,0.9022225524889813,0.909040355152626,False
322,17Networks_RH_LimbicA_TempPole_4,RH,LimbicA,TempPole,Limbic,39.4,-14.8,-31.2,0.018182987727422696,0.7609375231596712,0.4565479358822858,0.49356533608895764,False
323,17Networks_RH_LimbicA_TempPole_5,RH,LimbicA,TempPole,Limbic,28.6,11.8,-30.4,0.01762437598065279,0.6054241132177497,0.5524549196242995,0.5892852475992528,False
324,17Networks_RH_LimbicA_TempPole_6,RH,LimbicA,TempPole,Limbic,50.0,-27.7,-25.9,0.056925458044467254,1.8079191190340111,0.08735921690893385,0.1088588372696995,False
325,17Networks_RH_ContA_IPS_1,RH,ContA,IPS,Frontoparietal control,35.1,-70.7,46.7,0.3417422867886198,7.656436711278967,4.5529265519953533e-07,4.441879562922296e-06,True
326,17Networks_RH_ContA_IPS_2,RH,ContA,IPS,Frontoparietal control,53.9,-33.2,51.2,0.314050878216799,4.965523786260301,0.00010003956585344403,0.0004083247585854858,True
327,17Networks_RH_ContA_IPS_3,RH,ContA,IPS,Frontoparietal control,46.8,-44.1,46.7,0.408143617653303,7.8295165799857855,3.326056109076515e-07,3.801206981801732e-06,True
328,17Networks_RH_ContA_IPS_4,RH,ContA,IPS,Frontoparietal control,36.4,-44.8,45.2,0.2724325233466874,5.5825359105429335,2.6793227585287986e-05,0.00013918559784565187,True
329,17Networks_RH_ContA_PFCd_1,RH,ContA,PFCd,Frontoparietal control,24.3,9.9,57.9,0.20249129039220815,7.31925726235574,8.49039871800808e-07,7.225871249368579e-06,True
330,17Networks_RH_ContA_PFCl_1,RH,ContA,PFCl,Frontoparietal control,49.1,30.3,18.3,0.09818430036622335,2.35365711659762,0.030154792134616738,0.0438615158321698,True
331,17Networks_RH_ContA_PFCl_2,RH,ContA,PFCl,Frontoparietal control,48.3,18.1,23.6,0.05820709049319499,0.9853008182104895,0.3375362633573051,0.3771354897846984,False
332,17Networks_RH_ContA_PFCl_3,RH,ContA,PFCl,Frontoparietal control,47.3,28.9,28.0,0.21707345220669289,5.4562535896911335,3.496400103035197e-05,0.0001685012097848288,True
333,17Networks_RH_ContA_PFCl_4,RH,ContA,PFCl,Frontoparietal control,49.0,8.2,24.7,0.21479169154987454,5.115007318601601,7.24317989655618e-05,0.00031492086506766,True
334,17Networks_RH_ContA_PFCl_5,RH,ContA,PFCl,Frontoparietal control,39.3,10.7,33.8,0.15138243492094092,2.687099330513219,0.01505837852087216,0.02417394513979948,True
335,17Networks_RH_ContA_Cingm_1,RH,ContA,Cingm,Frontoparietal control,4.8,1.4,30.3,0.22655359218222948,6.118180040121128,8.855261442062983e-06,5.80672881446753e-05,True
336,17Networks_RH_ContB_Temp_1,RH,ContB,Temp,Frontoparietal control,61.7,-28.7,-19.8,0.10272750550028223,2.9150367743839536,0.009240214527211242,0.01614011271128601,True
337,17Networks_RH_ContB_Temp_2,RH,ContB,Temp,Frontoparietal control,63.3,-42.2,-10.6,0.23018559513560335,4.455999140876899,0.00030524813597942037,0.0009465058479982027,True
338,17Networks_RH_ContB_IPL_1,RH,ContB,IPL,Frontoparietal control,56.1,-45.4,32.3,0.21290560511269813,6.174159186902957,7.904490064156449e-06,5.3589763146823375e-05,True
339,17Networks_RH_ContB_IPL_2,RH,ContB,IPL,Frontoparietal control,54.6,-52.8,44.5,0.30973821535796303,7.7851733575498505,3.6033051639409856e-07,4.00106021840283e-06,True
340,17Networks_RH_ContB_IPL_3,RH,ContB,IPL,Frontoparietal control,55.6,-40.9,47.4,0.368712534698912,8.370379517242831,1.2787934501943883e-07,1.7677874287540903e-06,True
341,17Networks_RH_ContB_IPL_4,RH,ContB,IPL,Frontoparietal control,40.9,-55.1,48.6,0.4085778924776378,10.12575240754388,7.3658843092182884e-09,2.9463537236873154e-07,True
342,17Networks_RH_ContB_PFCld_1,RH,ContB,PFCld,Frontoparietal control,39.0,33.4,38.0,0.2764380157598169,6.551629671443689,3.715118667138706e-06,2.671154304400183e-05,True
343,17Networks_RH_ContB_PFCld_2,RH,ContB,PFCld,Frontoparietal control,44.6,18.9,43.5,0.14525768241593087,2.527020520515083,0.021087709774970567,0.032442630423031645,True
344,17Networks_RH_ContB_PFCld_3,RH,ContB,PFCld,Frontoparietal control,43.2,6.0,50.4,0.1265793284847255,2.1939224617098008,0.041609233734753996,0.05680441465495426,False
345,17Networks_RH_ContB_PFCld_4,RH,ContB,PFCld,Frontoparietal control,34.4,15.6,55.5,0.16269324885854128,5.224661812468402,5.723811167772856e-05,0.0002601732348987662,True
346,17Networks_RH_ContB_PFClv_1,RH,ContB,PFClv,Frontoparietal control,35.1,37.7,-13.7,0.1561061009915249,5.279737179848804,5.087949812294755e-05,0.0002339287270020577,True
347,17Networks_RH_ContB_PFClv_2,RH,ContB,PFClv,Frontoparietal control,27.9,54.8,-13.5,0.08126165256235747,2.2364602855262197,0.0382195499126471,0.05326766538348029,False
348,17Networks_RH_ContB_PFClv_3,RH,ContB,PFClv,Frontoparietal control,42.3,51.0,-6.3,0.15736603766313934,4.236645424414279,0.0004961541368951791,0.0013911237334956782,True
349,17Networks_RH_ContB_PFClv_4,RH,ContB,PFClv,Frontoparietal control,27.5,59.2,2.8,0.1665618072301102,4.686207220975119,0.00018392680569044245,0.00065106833872723,True
350,17Networks_RH_ContB_PFCmp_1,RH,ContB,PFCmp,Frontoparietal control,4.8,28.3,48.1,0.2718175785187828,5.489926203500228,3.2562525861512644e-05,0.000160802596846976,True
351,17Networks_RH_ContC_pCun_1,RH,ContC,pCun,Frontoparietal control,16.5,-63.4,27.5,0.2065250904711517,4.562760579950798,0.0002412235663864052,0.0007826674600606804,True
352,17Networks_RH_ContC_pCun_2,RH,ContC,pCun,Frontoparietal control,13.1,-71.5,39.0,0.362238572217731,10.508670587560248,4.139763184306846e-09,2.069881592153423e-07,True
353,17Networks_RH_ContC_pCun_3,RH,ContC,pCun,Frontoparietal control,5.7,-64.0,43.6,0.11658734031242539,2.453352888940957,0.02457263043079133,0.03695132395607719,True
354,17Networks_RH_ContC_pCun_4,RH,ContC,pCun,Frontoparietal control,7.2,-49.6,44.4,0.18824505455285134,5.149561071298477,6.72436700731715e-05,0.00029886075588076225,True
355,17Networks_RH_ContC_pCun_5,RH,ContC,pCun,Frontoparietal control,8.5,-71.0,52.4,0.26023605843266734,6.065531685090987,9.85726719614244e-06,6.281719147592224e-05,True
356,17Networks_RH_ContC_Cingp_1,RH,ContC,Cingp,Frontoparietal control,7.3,-43.7,19.8,0.20442042406697455,6.4961002019769305,4.146581379001786e-06,2.9098816694749373e-05,True
357,17Networks_RH_ContC_Cingp_2,RH,ContC,Cingp,Frontoparietal control,6.4,-26.3,27.9,0.35672624843777534,12.650021301922695,2.148700589296485e-10,4.2974011785929696e-08,True
358,17Networks_RH_DefaultA_Temp_1,RH,DefaultA,Temp,Default mode,60.5,-7.5,-22.9,-0.01849324483147477,-0.5468342718293351,0.5912079668176428,0.6190659338404636,False
359,17Networks_RH_DefaultA_IPL_1,RH,DefaultA,IPL,Default mode,53.2,-53.3,25.8,0.017456278420043464,0.5620320068743168,0.5810261881690035,0.6148425271629666,False
360,17Networks_RH_DefaultA_IPL_2,RH,DefaultA,IPL,Default mode,47.5,-64.3,41.7,0.22789537913730862,5.133464486830871,6.961151544344344e-05,0.0003059846832678833,True
361,17Networks_RH_DefaultA_PFCd_1,RH,DefaultA,PFCd,Default mode,26.2,34.5,39.3,0.12252278385777672,3.474805929909786,0.0027037837805719347,0.005722293715496158,True
362,17Networks_RH_DefaultA_PFCd_2,RH,DefaultA,PFCd,Default mode,24.0,25.7,50.8,0.07386036805518324,2.062141253442324,0.053933077437606336,0.07143453965245873,False
363,17Networks_RH_DefaultA_pCunPCC_1,RH,DefaultA,pCunPCC,Default mode,5.8,-52.2,22.9,0.05999940099862321,1.4739080969284875,0.15778060061977398,0.1840007004312233,False
364,17Networks_RH_DefaultA_pCunPCC_2,RH,DefaultA,pCunPCC,Default mode,4.9,-63.3,31.3,0.029869119024102248,0.5282728844521387,0.6037627647272293,0.6257407225598973,False
365,17Networks_RH_DefaultA_pCunPCC_3,RH,DefaultA,pCunPCC,Default mode,6.7,-38.8,34.8,0.3094904353425523,8.82116209091432,5.9319634002728115e-08,1.0195975838143355e-06,True
366,17Networks_RH_DefaultA_pCunPCC_4,RH,DefaultA,pCunPCC,Default mode,4.1,-19.7,37.0,0.3342134261552399,10.351028309787528,5.238212208277364e-09,2.3280943147899396e-07,True
367,17Networks_RH_DefaultA_pCunPCC_5,RH,DefaultA,pCunPCC,Default mode,9.9,-52.6,35.1,0.10098090976895187,3.456583572452557,0.00281533205694243,0.005895983365324461,True
368,17Networks_RH_DefaultA_PFCm_1,RH,DefaultA,PFCm,Default mode,5.4,40.4,-10.2,0.05692871481289936,2.849949999833966,0.010632889248261248,0.018098534890657443,True
369,17Networks_RH_DefaultA_PFCm_2,RH,DefaultA,PFCm,Default mode,9.4,66.6,1.1,0.07027893574167181,3.422327845253996,0.0030374821256728525,0.006295299742327155,True
370,17Networks_RH_DefaultA_PFCm_3,RH,DefaultA,PFCm,Default mode,7.6,42.0,4.2,0.1897565227303265,7.770392061201289,3.700980702022618e-07,4.00106021840283e-06,True
371,17Networks_RH_DefaultA_PFCm_4,RH,DefaultA,PFCm,Default mode,7.4,54.0,12.8,0.06800959311658855,2.822596194838424,0.011276730038957133,0.018952487460432158,True
372,17Networks_RH_DefaultA_PFCm_5,RH,DefaultA,PFCm,Default mode,17.5,64.9,16.2,0.12200082359418289,3.003097454947065,0.007633814482003091,0.013943040149777335,True
373,17Networks_RH_DefaultA_PFCm_6,RH,DefaultA,PFCm,Default mode,5.7,24.8,18.2,0.1825782192499221,5.632274449345124,2.4139169080017396e-05,0.00013292773762362426,True
374,17Networks_RH_DefaultB_Temp_1,RH,DefaultB,Temp,Default mode,62.9,-23.1,-7.5,-0.11631622185744268,-2.6329749587126545,0.01688509263037481,0.02669579862509851,True
375,17Networks_RH_DefaultB_Temp_2,RH,DefaultB,Temp,Default mode,63.3,-37.6,0.2,-0.18076395954803184,-2.406821733187929,0.02704535204790525,0.040067188219118886,True
376,17Networks_RH_DefaultB_AntTemp_1,RH,DefaultB,AntTemp,Default mode,49.1,8.6,-32.8,-0.0676592020088053,-2.084409965045529,0.05164165565404058,0.06862678492231307,False
377,17Networks_RH_DefaultB_PFCd_1,RH,DefaultB,PFCd,Default mode,6.3,57.6,29.4,-0.05321991768056901,-1.5520554957569277,0.13805378487424294,0.16484034014834978,False
378,17Networks_RH_DefaultB_PFCd_2,RH,DefaultB,PFCd,Default mode,16.4,52.8,35.9,0.05120248788832843,1.7424544124861967,0.09848820745280577,0.12172382481729548,False
379,17Networks_RH_DefaultB_PFCd_3,RH,DefaultB,PFCd,Default mode,4.8,44.5,40.1,0.04740557943537582,1.0008335288240668,0.3301726654593742,0.3699413618592428,False
380,17Networks_RH_DefaultB_PFCd_4,RH,DefaultB,PFCd,Default mode,13.9,39.1,52.2,0.011868241958329197,0.3545870796389746,0.7270192613854871,0.7418563891688644,False
381,17Networks_RH_DefaultB_PFCd_5,RH,DefaultB,PFCd,Default mode,12.0,19.7,62.8,0.13792312416587754,4.361824709394156,0.0003759146586838657,0.0011221333095040766,True
382,17Networks_RH_DefaultB_PFCv_1,RH,DefaultB,PFCv,Default mode,35.0,23.0,-17.2,0.10190586083277106,3.03174822841481,0.007172226681508149,0.013160048956895687,True
383,17Networks_RH_DefaultB_PFCv_2,RH,DefaultB,PFCv,Default mode,48.0,31.6,-7.8,0.1444019332017546,3.940057002940818,0.0009598068218873025,0.0024146083569491885,True
384,17Networks_RH_DefaultB_PFCv_3,RH,DefaultB,PFCv,Default mode,53.3,23.8,6.4,0.17001077824347535,3.9683508488748114,0.0009011719774827989,0.0022959795604657295,True
385,17Networks_RH_DefaultC_IPL_1,RH,DefaultC,IPL,Default mode,48.4,-64.1,21.7,0.006738654949392564,0.18212004121839176,0.8575238440722446,0.8661857010830754,False
386,17Networks_RH_DefaultC_IPL_2,RH,DefaultC,IPL,Default mode,45.4,-75.1,30.6,0.1171866689188836,3.3137621825851618,0.003862151521690339,0.00761015078165584,True
387,17Networks_RH_DefaultC_Rsp_1,RH,DefaultC,Rsp,Default mode,14.4,-47.1,4.2,0.11827435074354917,2.214623089946034,0.03992657890995785,0.05526170091343646,False
388,17Networks_RH_DefaultC_Rsp_2,RH,DefaultC,Rsp,Default mode,12.6,-54.9,15.6,0.05597374646346096,1.2431071785841175,0.22977763505228338,0.2626030114883238,False
389,17Networks_RH_DefaultC_PHC_1,RH,DefaultC,PHC,Default mode,22.4,-17.6,-26.8,0.09326361317263791,3.344362311312711,0.00360964226770106,0.007255562347137808,True
390,17Networks_RH_DefaultC_PHC_2,RH,DefaultC,PHC,Default mode,30.6,-30.6,-17.8,0.07050881817488318,2.729824538784356,0.013751194504440921,0.022519946068665083,True
391,17Networks_RH_TempPar_1,RH,TempPar,nan,Temporoparietal,47.7,16.0,-20.1,-0.06174995493047191,-1.993967443271294,0.061530633763743035,0.07965130584303305,False
392,17Networks_RH_TempPar_2,RH,TempPar,nan,Temporoparietal,54.8,-4.1,-14.2,-0.23497457996133184,-5.800053711448044,1.7016732305234618e-05,0.00010009842532490952,True
393,17Networks_RH_TempPar_3,RH,TempPar,nan,Temporoparietal,49.0,-20.1,-7.4,-0.13996747196000695,-2.563171427031183,0.019553398115897777,0.030552184556090278,True
394,17Networks_RH_TempPar_4,RH,TempPar,nan,Temporoparietal,61.8,-18.6,-0.4,-0.6211169046595362,-11.396588690849695,1.1526633963739436e-09,9.221307170991549e-08,True
395,17Networks_RH_TempPar_5,RH,TempPar,nan,Temporoparietal,50.4,-33.1,1.5,-0.3505043752032682,-4.711035502607394,0.0001741882669893639,0.0006233272349955812,True
396,17Networks_RH_TempPar_6,RH,TempPar,nan,Temporoparietal,59.3,-46.4,7.0,-0.07890452098880876,-1.1515287460270267,0.264581304069698,0.299808843138468,False
397,17Networks_RH_TempPar_7,RH,TempPar,nan,Temporoparietal,52.0,-40.9,12.2,-0.18438647096615232,-2.8922134325564732,0.009707231574761005,0.016736606163381042,True
398,17Networks_RH_TempPar_8,RH,TempPar,nan,Temporoparietal,64.4,-34.4,10.5,-0.2642359347029826,-3.8808997394099416,0.0010950487515283178,0.002703824077847698,True
399,17Networks_RH_TempPar_9,RH,TempPar,nan,Temporoparietal,54.4,-45.7,19.7,0.04119332542879427,0.7569442191240954,0.4588775735472506,0.49474671002398984,False
400,17Networks_RH_TempPar_10,RH,TempPar,nan,Temporoparietal,61.2,-39.7,21.8,0.14166371145401832,2.3288317407090315,0.03171811535401538,0.045802332641177446,True
