parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,onset_response_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
143,17Networks_LH_ContB_PFCmp_1,LH,ContB,PFCmp,Frontoparietal control,-3.7,28.1,47.1,0.22044573929610753,3.8848241961928927,0.0010855135319987768,0.003929773501896807,True
144,17Networks_LH_ContC_pCun_1,LH,ContC,pCun,Frontoparietal control,-10.3,-69.6,31.3,0.3271912530657743,4.7175870208600985,0.00017170707110601095,0.0009994542974960724,True
145,17Networks_LH_ContC_pCun_2,LH,ContC,pCun,Frontoparietal control,-9.1,-77.1,45.3,0.3567797474684638,5.831409854041181,1.5946538657981263e-05,0.00016355424264596167,True
146,17Networks_LH_ContC_pCun_3,LH,ContC,pCun,Frontoparietal control,-5.0,-63.8,52.0,0.21667966971600278,3.4677976781474458,0.0027461578507099746,0.007959877828144854,True
147,17Networks_LH_ContC_Cingp_1,LH,ContC,Cingp,Frontoparietal control,-5.7,-40.6,23.3,0.3397227655577837,7.212884556770871,1.0367835298423375e-06,6.655416364819501e-05,True
148,17Networks_LH_ContC_Cingp_2,LH,ContC,Cingp,Frontoparietal control,-4.1,-21.7,28.9,0.40807842490499924,7.009673987589863,1.5250429809583134e-06,6.655416364819501e-05,True
149,17Networks_LH_DefaultA_IPL_1,LH,DefaultA,IPL,Default mode,-47.3,-63.6,31.3,-0.08315858834428091,-2.1461109662715057,0.04574706128327206,0.08280011091994942,False
150,17Networks_LH_DefaultA_IPL_2,LH,DefaultA,IPL,Default mode,-41.4,-72.0,43.3,0.06674497891887005,1.5882907882958635,0.12963082885480637,0.19943204439200982,False
151,17Networks_LH_DefaultA_PFCd_1,LH,DefaultA,PFCd,Default mode,-24.8,28.3,43.5,0.02382853760538072,0.51768712319447,0.6109806903214705,0.7104426631645007,False
152,17Networks_LH_DefaultA_PFCd_2,LH,DefaultA,PFCd,Default mode,-18.4,35.8,48.1,-0.12769798375048996,-3.7955213997080595,0.0013245437042903477,0.004528354544582385,True
153,17Networks_LH_DefaultA_PFCd_3,LH,DefaultA,PFCd,Default mode,-22.4,19.4,51.8,0.025297152110431324,0.5992555476621207,0.5564706198088493,0.6651870902709847,False
154,17Networks_LH_DefaultA_pCunPCC_1,LH,DefaultA,pCunPCC,Default mode,-4.2,-53.4,20.2,-0.0265483870300311,-0.7236610382524857,0.47857384921334034,0.5908319126090621,False
155,17Networks_LH_DefaultA_pCunPCC_2,LH,DefaultA,pCunPCC,Default mode,-5.3,-60.2,30.1,-0.03317404412154537,-0.6632094225692755,0.5156008185105455,0.6268702960614535,False
156,17Networks_LH_DefaultA_pCunPCC_3,LH,DefaultA,pCunPCC,Default mode,-7.4,-44.3,32.0,0.16748068105078462,4.141684926779383,0.0006126974299418618,0.0025008058364973953,True
157,17Networks_LH_DefaultA_pCunPCC_4,LH,DefaultA,pCunPCC,Default mode,-4.0,-33.9,37.8,0.35536906587725064,7.158415847249629,1.149136199424491e-06,6.655416364819501e-05,True
158,17Networks_LH_DefaultA_pCunPCC_5,LH,DefaultA,pCunPCC,Default mode,-2.6,-15.5,37.0,0.27529556104768893,5.043290506206874,8.454579887519748e-05,0.0005830744750013619,True
159,17Networks_LH_DefaultA_pCunPCC_6,LH,DefaultA,pCunPCC,Default mode,-3.0,-68.2,41.2,0.14704498412912947,1.9767257229274249,0.06359860554347802,0.10965276817841037,False
160,17Networks_LH_DefaultA_pCunPCC_7,LH,DefaultA,pCunPCC,Default mode,-6.7,-50.9,42.8,0.1421427027558977,2.9257788680163808,0.009027996052476027,0.0220195025670147,True
161,17Networks_LH_DefaultA_PFCm_1,LH,DefaultA,PFCm,Default mode,-4.7,55.1,-10.1,-0.03515110601163494,-1.408103985979036,0.17613770966220396,0.2580772302742915,False
162,17Networks_LH_DefaultA_PFCm_2,LH,DefaultA,PFCm,Default mode,-5.9,34.9,-8.8,0.0120586728248856,0.5143332488214734,0.6132761714347683,0.7110448364461082,False
163,17Networks_LH_DefaultA_PFCm_3,LH,DefaultA,PFCm,Default mode,-6.4,59.2,6.5,0.0804504069452991,1.924882594859815,0.07019643117908288,0.11897700199844555,False
164,17Networks_LH_DefaultA_PFCm_4,LH,DefaultA,PFCm,Default mode,-6.1,44.7,5.9,0.15320037209650775,3.7707935951388625,0.0013995758450810183,0.004744324898579723,True
165,17Networks_LH_DefaultA_PFCm_5,LH,DefaultA,PFCm,Default mode,-16.1,67.0,8.4,0.05426000507328688,1.752971207937376,0.09662135352831888,0.15521502574830343,False
166,17Networks_LH_DefaultA_PFCm_6,LH,DefaultA,PFCm,Default mode,-5.4,33.7,20.4,0.2691567340918417,5.556167609130215,2.8320059048068467e-05,0.00026971484807684253,True
167,17Networks_LH_DefaultB_Temp_1,LH,DefaultB,Temp,Default mode,-43.3,12.9,-33.3,-0.15241118440560317,-4.668005134754957,0.0001914164527798047,0.0010722098716502433,True
168,17Networks_LH_DefaultB_Temp_2,LH,DefaultB,Temp,Default mode,-53.9,-1.6,-29.3,-0.12151858848858799,-4.520056979508389,0.00026501630543972036,0.0013590579766139506,True
169,17Networks_LH_DefaultB_Temp_3,LH,DefaultB,Temp,Default mode,-61.5,-17.6,-20.5,-0.06217898986712029,-2.227010304328164,0.038949839658581537,0.07156178180754827,False
170,17Networks_LH_DefaultB_Temp_4,LH,DefaultB,Temp,Default mode,-57.0,-8.9,-13.9,-0.15143010419404265,-3.943191323881847,0.0009531274117848045,0.0035967072142822814,True
171,17Networks_LH_DefaultB_Temp_5,LH,DefaultB,Temp,Default mode,-60.6,-34.7,-3.2,-0.009410141964372077,-0.20854114677971186,0.8371480995153873,0.8972446391490799,False
172,17Networks_LH_DefaultB_Temp_6,LH,DefaultB,Temp,Default mode,-52.4,-22.6,-5.2,-0.04643555878067906,-0.7910814814045136,0.4391964728669011,0.5489955910836264,False
173,17Networks_LH_DefaultB_IPL_1,LH,DefaultB,IPL,Default mode,-45.7,-59.0,21.1,-0.12004278384225835,-2.6593593455774753,0.015969714396920357,0.0343434718213341,True
174,17Networks_LH_DefaultB_IPL_2,LH,DefaultB,IPL,Default mode,-56.5,-54.6,29.7,0.08336018531820043,1.7532327226769626,0.09657532532587251,0.15521502574830343,False
175,17Networks_LH_DefaultB_PFCd_1,LH,DefaultB,PFCd,Default mode,-4.2,51.4,27.9,-0.05293188845469189,-1.6692236025967033,0.11237245710972892,0.1762705209564375,False
176,17Networks_LH_DefaultB_PFCd_2,LH,DefaultB,PFCd,Default mode,-13.8,57.5,30.9,-0.04027264912639593,-1.0334882781344816,0.31506212644604975,0.4229021831490601,False
177,17Networks_LH_DefaultB_PFCd_3,LH,DefaultB,PFCd,Default mode,-21.9,50.2,31.3,0.16519139443507272,2.9627707029442365,0.008332679066388906,0.02044829218745744,True
178,17Networks_LH_DefaultB_PFCd_4,LH,DefaultB,PFCd,Default mode,-7.9,42.7,51.2,-0.1500294867912466,-5.394072229516584,3.988762222375584e-05,0.00034810675535116,True
179,17Networks_LH_DefaultB_PFCd_5,LH,DefaultB,PFCd,Default mode,-12.5,24.2,61.1,-0.029629703033009356,-0.7666945458526807,0.453202094581335,0.5629839684240185,False
180,17Networks_LH_DefaultB_PFCd_6,LH,DefaultB,PFCd,Default mode,-6.5,10.4,64.4,0.14442286883160743,2.839130323039756,0.010883209713270992,0.02516349066652253,True
181,17Networks_LH_DefaultB_PFCl_1,LH,DefaultB,PFCl,Default mode,-41.3,19.0,47.8,0.04418776573102385,0.8290842994170433,0.417916010866504,0.5306386013514385,False
182,17Networks_LH_DefaultB_PFCl_2,LH,DefaultB,PFCl,Default mode,-41.6,7.1,48.6,0.042078113415445005,0.6314713380675718,0.5356701274443405,0.6473355014433118,False
183,17Networks_LH_DefaultB_PFCv_1,LH,DefaultB,PFCv,Default mode,-35.6,22.3,-15.5,0.029769275730337986,1.1164994555220382,0.27889138887476744,0.3873491512149548,False
184,17Networks_LH_DefaultB_PFCv_2,LH,DefaultB,PFCv,Default mode,-35.9,36.9,-13.0,0.059968746923404787,1.6159281501947595,0.12350108177664364,0.19073526143110986,False
185,17Networks_LH_DefaultB_PFCv_3,LH,DefaultB,PFCv,Default mode,-46.2,31.6,-10.3,0.036077982177703326,1.098727155196619,0.2863666696881831,0.3936311610834132,False
186,17Networks_LH_DefaultB_PFCv_4,LH,DefaultB,PFCv,Default mode,-47.7,28.3,0.5,0.08522429685616623,2.298975571991909,0.03369793473093153,0.0635810089262859,False
187,17Networks_LH_DefaultB_PFCv_5,LH,DefaultB,PFCv,Default mode,-53.0,19.2,11.5,0.07543061200652826,1.8772518230987614,0.07678792168422884,0.12797986947371473,False
188,17Networks_LH_DefaultC_IPL_1,LH,DefaultC,IPL,Default mode,-40.4,-78.5,30.2,-0.05251071002303837,-1.3151204575659088,0.20497777523667413,0.2949320507002505,False
189,17Networks_LH_DefaultC_Rsp_1,LH,DefaultC,Rsp,Default mode,-13.5,-48.9,4.0,0.09753814617220403,1.7734981865440886,0.09306588062971773,0.15071397672828782,False
190,17Networks_LH_DefaultC_Rsp_2,LH,DefaultC,Rsp,Default mode,-8.0,-51.9,9.2,0.09129645548851975,1.7821232451503297,0.09160623712620093,0.1489532310995137,False
191,17Networks_LH_DefaultC_Rsp_3,LH,DefaultC,Rsp,Default mode,-13.0,-60.7,18.6,0.01576059424835184,0.36489956503873167,0.7194384507685881,0.8109054557019446,False
192,17Networks_LH_DefaultC_PHC_1,LH,DefaultC,PHC,Default mode,-21.0,-20.7,-25.6,0.030119732608702907,1.457459601726877,0.16221547785736695,0.24121260647935605,False
193,17Networks_LH_DefaultC_PHC_2,LH,DefaultC,PHC,Default mode,-30.1,-32.6,-18.0,-0.004406129882790845,-0.15654281579567564,0.8773475884762608,0.9210998304212712,False
194,17Networks_LH_DefaultC_PHC_3,LH,DefaultC,PHC,Default mode,-18.6,-37.3,-11.8,0.06758691680131025,2.0047940701727995,0.06026313535585222,0.10619054688255897,False
195,17Networks_LH_TempPar_1,LH,TempPar,nan,Temporoparietal,-52.8,6.2,-11.6,-0.00600342924079163,-0.12104022246176872,0.9050001204997141,0.9375175511125244,False
196,17Networks_LH_TempPar_2,LH,TempPar,nan,Temporoparietal,-60.5,-12.6,-2.7,-0.015792265039505354,-0.3616232091209804,0.721843733333338,0.8110603745318404,False
197,17Networks_LH_TempPar_3,LH,TempPar,nan,Temporoparietal,-61.7,-31.9,5.0,0.0812125242724682,1.3942116901602286,0.1802263810010947,0.2621474632743196,False
198,17Networks_LH_TempPar_4,LH,TempPar,nan,Temporoparietal,-52.6,-43.0,5.1,0.03295484957511684,0.5518072571145084,0.5878665063105564,0.6923569874490073,False
199,17Networks_LH_TempPar_5,LH,TempPar,nan,Temporoparietal,-56.6,-53.7,10.0,0.12507609875218523,1.9501810560594415,0.0669041763706682,0.11423476443153749,False
200,17Networks_LH_TempPar_6,LH,TempPar,nan,Temporoparietal,-58.5,-49.0,16.2,0.24410247629394394,4.254050648403603,0.0004773522843709768,0.002075444714656421,True
201,17Networks_RH_VisCent_ExStr_1,RH,VisCent,ExStr,Visual,35.4,-53.7,-17.3,0.10215235788769154,2.248963008101186,0.03727273642961008,0.0690235859807594,False
202,17Networks_RH_VisCent_ExStr_2,RH,VisCent,ExStr,Visual,37.1,-73.3,-15.4,0.09037840481539373,1.534937723196897,0.14218932909960993,0.21484300553974453,False
203,17Networks_RH_VisCent_ExStr_3,RH,VisCent,ExStr,Visual,23.1,-73.6,-10.7,0.1787665007320817,3.0843335399470115,0.0063946536335231325,0.016183174823052166,True
204,17Networks_RH_VisCent_ExStr_4,RH,VisCent,ExStr,Visual,19.3,-88.0,-12.5,0.050287864425877224,0.8092826461740534,0.42892111510214664,0.5412253818323617,False
205,17Networks_RH_VisCent_ExStr_5,RH,VisCent,ExStr,Visual,42.3,-83.6,-12.2,0.02948363061716182,0.44262219265561453,0.6633120048291489,0.7559111166144147,False
206,17Networks_RH_VisCent_ExStr_6,RH,VisCent,ExStr,Visual,25.2,-96.5,-9.9,0.010321829446601836,0.2143591684971839,0.832676628415913,0.8972446391490799,False
207,17Networks_RH_VisCent_Striate_1,RH,VisCent,Striate,Visual,8.4,-92.1,-1.6,0.1313736970393687,1.9861222897331157,0.06246398410370516,0.10863301583253071,False
208,17Networks_RH_VisCent_ExStr_7,RH,VisCent,ExStr,Visual,35.4,-88.7,2.1,0.013788622609632895,0.23839106191706763,0.8142706230761296,0.8850767642131844,False
209,17Networks_RH_VisCent_ExStr_8,RH,VisCent,ExStr,Visual,23.6,-98.8,7.4,0.03954935290473356,0.7803786759205644,0.4453097284034041,0.5549030883531515,False
210,17Networks_RH_VisCent_ExStr_9,RH,VisCent,ExStr,Visual,43.8,-78.8,10.4,0.08259804409588996,1.5262011576631207,0.14433949813527097,0.2170518768951443,False
211,17Networks_RH_VisCent_ExStr_10,RH,VisCent,ExStr,Visual,12.7,-94.1,18.8,0.16587586125836426,2.6929866348514575,0.014871452458047812,0.032383740568720086,True
212,17Networks_RH_VisCent_ExStr_11,RH,VisCent,ExStr,Visual,27.1,-87.1,20.7,0.13293728418397277,2.367950374578513,0.02928756475407797,0.05605275551019707,False
213,17Networks_RH_VisPeri_ExStrInf_1,RH,VisPeri,ExStrInf,Visual,26.1,-51.9,-8.8,0.1429573474719984,2.85936659961894,0.010419552497888493,0.024492704819002994,True
214,17Networks_RH_VisPeri_ExStrInf_2,RH,VisPeri,ExStrInf,Visual,18.2,-35.9,-12.5,0.08810959398362252,2.54128164228188,0.020469325708380108,0.04156208265660935,True
215,17Networks_RH_VisPeri_ExStrInf_3,RH,VisPeri,ExStrInf,Visual,9.2,-72.2,-4.8,0.24537577066418675,3.5922590764623337,0.002082754218839176,0.006359554866684507,True
216,17Networks_RH_VisPeri_ExStrInf_4,RH,VisPeri,ExStrInf,Visual,12.9,-57.4,-3.4,0.22435851595012615,3.719140867091181,0.0015702664754540312,0.005190963555219938,True
217,17Networks_RH_VisPeri_ExStrInf_5,RH,VisPeri,ExStrInf,Visual,17.9,-44.7,-2.7,0.18326626323840986,4.048353156810489,0.000754103543607816,0.0029865486875557067,True
218,17Networks_RH_VisPeri_StriCal_1,RH,VisPeri,StriCal,Visual,9.0,-73.4,8.3,0.2892484288017898,4.4199695770739345,0.0003305413704287635,0.0016527068521438176,True
219,17Networks_RH_VisPeri_StriCal_2,RH,VisPeri,StriCal,Visual,21.6,-59.5,5.8,0.17902991220252887,3.3987241225317284,0.0032005399924522515,0.009065762190916048,True
220,17Networks_RH_VisPeri_ExStrSup_1,RH,VisPeri,ExStrSup,Visual,15.8,-66.0,18.8,0.20136823926246855,3.50863305980352,0.002508180803461779,0.00748710687600531,True
221,17Networks_RH_VisPeri_ExStrSup_2,RH,VisPeri,ExStrSup,Visual,5.0,-80.0,23.3,0.29184167045507087,4.652066461270846,0.00019822900641912046,0.001083697280841986,True
222,17Networks_RH_VisPeri_ExStrSup_3,RH,VisPeri,ExStrSup,Visual,14.3,-77.4,33.7,0.36357375102010336,6.110746104754938,8.990118694334387e-06,0.0001310874706737033,True
223,17Networks_RH_VisPeri_ExStrSup_4,RH,VisPeri,ExStrSup,Visual,16.2,-86.8,36.6,0.17423164984919098,2.670284002097983,0.0156047032735636,0.033739898969867246,True
224,17Networks_RH_SomMotA_1,RH,SomMotA,nan,Somatomotor,54.6,-16.8,40.2,-0.012381092897397623,-0.24472622219056014,0.809436527663337,0.8822196486793864,False
225,17Networks_RH_SomMotA_2,RH,SomMotA,nan,Somatomotor,52.3,-12.8,49.2,0.057360905391749255,0.9235284013598564,0.3679470746048418,0.48255354046536625,False
226,17Networks_RH_SomMotA_3,RH,SomMotA,nan,Somatomotor,44.1,-10.8,48.2,0.13238781190219573,2.273746185133348,0.035459618741317846,0.06597138370477738,False
227,17Networks_RH_SomMotA_4,RH,SomMotA,nan,Somatomotor,49.1,-25.5,55.8,0.0016550762659054024,0.025666396109133138,0.9798058374157965,0.9851350758237243,False
228,17Networks_RH_SomMotA_5,RH,SomMotA,nan,Somatomotor,6.9,-10.0,51.3,0.05810013615744826,1.2367829590515838,0.23206196963872122,0.33033732332914056,False
229,17Networks_RH_SomMotA_6,RH,SomMotA,nan,Somatomotor,42.4,-21.1,54.7,-0.027909606264881953,-0.42906896507769876,0.6729644695946153,0.7647323518120629,False
230,17Networks_RH_SomMotA_7,RH,SomMotA,nan,Somatomotor,36.4,-18.2,63.3,-0.010115221392770239,-0.184037064414957,0.856041793265452,0.9106062051357702,False
231,17Networks_RH_SomMotA_8,RH,SomMotA,nan,Somatomotor,32.4,-34.1,63.1,-0.003258268375902017,-0.05547891944948549,0.9563680946696257,0.9734026408851152,False
232,17Networks_RH_SomMotA_9,RH,SomMotA,nan,Somatomotor,31.0,-40.6,64.0,-0.005198567867864966,-0.10037071927142795,0.9211595155957393,0.9472077281190121,False
233,17Networks_RH_SomMotA_10,RH,SomMotA,nan,Somatomotor,34.1,-27.2,61.0,-0.08410992779297555,-1.394632885239954,0.18010130289087936,0.2621474632743196,False
234,17Networks_RH_SomMotA_11,RH,SomMotA,nan,Somatomotor,4.4,-24.7,58.4,0.005629203335984122,0.12092499975188199,0.9050900901059565,0.9375175511125244,False
235,17Networks_RH_SomMotA_12,RH,SomMotA,nan,Somatomotor,28.7,-10.9,64.8,0.051655782528709754,1.1125466768232506,0.28054141576519664,0.38829261697605066,False
236,17Networks_RH_SomMotA_13,RH,SomMotA,nan,Somatomotor,9.2,-40.1,68.0,0.03137503375609861,0.6321376075514545,0.535244465081943,0.6473355014433118,False
237,17Networks_RH_SomMotA_14,RH,SomMotA,nan,Somatomotor,21.2,-24.4,66.0,-0.027433815661068846,-0.6012610026257477,0.5551633872332592,0.6651870902709847,False
238,17Networks_RH_SomMotA_15,RH,SomMotA,nan,Somatomotor,22.2,-28.9,67.9,-0.025115104905904784,-0.48551895398441536,0.6331653289711258,0.7277762401966963,False
239,17Networks_RH_SomMotA_16,RH,SomMotA,nan,Somatomotor,22.3,-35.0,70.4,-0.011745530189793643,-0.20623286021183823,0.8389237376043897,0.8972446391490799,False
240,17Networks_RH_SomMotA_17,RH,SomMotA,nan,Somatomotor,16.8,-6.2,69.5,0.11188197282903563,1.9832856496741642,0.06280457687249158,0.10875251406492048,False
241,17Networks_RH_SomMotA_18,RH,SomMotA,nan,Somatomotor,5.5,-22.0,71.7,-0.03322024245176857,-0.6188778512773027,0.5437504522941614,0.6551210268604355,False
242,17Networks_RH_SomMotA_19,RH,SomMotA,nan,Somatomotor,16.3,-18.4,72.6,-0.001263440649171041,-0.02566725324334033,0.9798051631841791,0.9851350758237243,False
243,17Networks_RH_SomMotA_20,RH,SomMotA,nan,Somatomotor,12.8,-32.9,75.6,0.009623983105435992,0.19585529552535577,0.8469174910647158,0.9033786571356969,False
244,17Networks_RH_SomMotB_Aud_1,RH,SomMotB,Aud,Somatomotor,53.1,2.6,-5.6,0.18752358307372116,4.129777689118025,0.0006291375138828122,0.0025419697530618675,True
245,17Networks_RH_SomMotB_Aud_2,RH,SomMotB,Aud,Somatomotor,53.5,-13.7,5.7,0.14079520974831886,3.5700691837455127,0.0021881088747290624,0.006630632953724432,True
246,17Networks_RH_SomMotB_Ins_1,RH,SomMotB,Ins,Somatomotor,39.8,-18.4,4.8,0.06996854673492996,2.1068310098154406,0.049424140261070275,0.0890525049749014,False
247,17Networks_RH_SomMotB_S2_1,RH,SomMotB,S2,Somatomotor,37.9,-7.9,13.8,-0.0029384824981488465,-0.07048858846197116,0.9445820264878554,0.9663243237727421,False
248,17Networks_RH_SomMotB_S2_2,RH,SomMotB,S2,Somatomotor,34.8,-21.5,14.3,0.02683952114215592,0.6789875721569321,0.5057832278784603,0.6168088144859272,False
249,17Networks_RH_SomMotB_Aud_3,RH,SomMotB,Aud,Somatomotor,60.1,-23.7,10.8,0.29732661958310236,6.964204749707908,1.6638540912048753e-06,6.655416364819501e-05,True
250,17Networks_RH_SomMotB_S2_3,RH,SomMotB,S2,Somatomotor,40.9,-13.1,18.2,-0.05765740022067273,-1.3268460625963765,0.20114692427343583,0.29046487259701925,False
251,17Networks_RH_SomMotB_S2_4,RH,SomMotB,S2,Somatomotor,41.5,-28.9,18.0,0.023864181836030552,0.5242938995122708,0.6064709684798351,0.7073246862037228,False
252,17Networks_RH_SomMotB_S2_5,RH,SomMotB,S2,Somatomotor,49.5,-10.0,12.9,0.058717253975854235,1.2909844697374087,0.21304407770653536,0.30543953793051665,False
253,17Networks_RH_SomMotB_S2_6,RH,SomMotB,S2,Somatomotor,59.2,0.7,10.4,0.10097710895686274,1.8144445990053313,0.08631254627850588,0.14149597750574733,False
254,17Networks_RH_SomMotB_S2_7,RH,SomMotB,S2,Somatomotor,49.0,-21.3,18.5,0.009429131711224404,0.1744747053564814,0.8634398227680877,0.911282134847586,False
255,17Networks_RH_SomMotB_S2_8,RH,SomMotB,S2,Somatomotor,61.8,-11.5,15.3,0.08032465111978879,1.4650915168515024,0.16014520560676437,0.23902269493546924,False
256,17Networks_RH_SomMotB_Cent_1,RH,SomMotB,Cent,Somatomotor,60.7,6.4,29.3,0.043523251796865454,0.7033515249650152,0.4908351897454084,0.6022517665587833,False
257,17Networks_RH_SomMotB_Cent_2,RH,SomMotB,Cent,Somatomotor,59.2,-5.3,27.2,0.014327052837072257,0.31227179955636925,0.7584225184569443,0.8403573611711295,False
258,17Networks_RH_SomMotB_Cent_3,RH,SomMotB,Cent,Somatomotor,51.5,-6.4,37.2,0.08230868464150713,1.6289092140598034,0.1207077405581814,0.18714378381113397,False
259,17Networks_RH_DorsAttnA_TempOcc_1,RH,DorsAttnA,TempOcc,Dorsal attention,33.5,-36.5,-22.9,0.05050698376912662,1.9487600096930926,0.06708538936382433,0.11423476443153749,False
260,17Networks_RH_DorsAttnA_TempOcc_2,RH,DorsAttnA,TempOcc,Dorsal attention,49.8,-49.3,-18.1,0.12062535364009494,2.8570951959480406,0.01047063131012378,0.024492704819002994,True
261,17Networks_RH_DorsAttnA_TempOcc_3,RH,DorsAttnA,TempOcc,Dorsal attention,50.1,-64.5,-9.3,0.06388305222816908,1.067458935705881,0.299872866015436,0.40799029389855235,False
262,17Networks_RH_DorsAttnA_ParOcc_1,RH,DorsAttnA,ParOcc,Dorsal attention,48.6,-65.7,4.3,0.11028717747310793,2.221817252712088,0.03935660614290833,0.0718842121331659,False
263,17Networks_RH_DorsAttnA_ParOcc_2,RH,DorsAttnA,ParOcc,Dorsal attention,53.7,-55.6,12.4,0.1463386159456474,2.295168204254816,0.03395849057455554,0.06377181328555032,False
264,17Networks_RH_DorsAttnA_ParOcc_3,RH,DorsAttnA,ParOcc,Dorsal attention,35.6,-79.3,24.2,0.12695567362358426,2.2766550379541077,0.035252241557949114,0.06589204029523199,False
265,17Networks_RH_DorsAttnA_SPL_1,RH,DorsAttnA,SPL,Dorsal attention,28.9,-77.8,36.7,0.17841899904747624,3.201827906903578,0.004942588521923293,0.012837892264735827,True
266,17Networks_RH_DorsAttnA_SPL_2,RH,DorsAttnA,SPL,Dorsal attention,31.6,-66.5,35.4,0.2528729739096632,4.388912547921713,0.00035404130519311517,0.0017270307570395862,True
267,17Networks_RH_DorsAttnA_SPL_3,RH,DorsAttnA,SPL,Dorsal attention,18.6,-79.0,50.2,0.2230088088753044,3.6574347507946237,0.0018015695118087072,0.005811514554221636,True
268,17Networks_RH_DorsAttnA_SPL_4,RH,DorsAttnA,SPL,Dorsal attention,30.9,-63.8,53.0,0.3092311069440982,4.410882019176038,0.0003372494700462508,0.0016654294817098805,True
269,17Networks_RH_DorsAttnA_SPL_5,RH,DorsAttnA,SPL,Dorsal attention,20.9,-68.6,52.9,0.18893228503263507,3.268416037688479,0.004268598479978216,0.011159734588178344,True
270,17Networks_RH_DorsAttnA_SPL_6,RH,DorsAttnA,SPL,Dorsal attention,34.0,-50.6,54.3,0.18335713169749623,3.081611105438213,0.006432811992163236,0.016183174823052166,True
271,17Networks_RH_DorsAttnA_SPL_7,RH,DorsAttnA,SPL,Dorsal attention,26.7,-58.1,60.7,0.04835278154586669,0.8512511399038492,0.40581255917944176,0.5202725117685151,False
272,17Networks_RH_DorsAttnA_SPL_8,RH,DorsAttnA,SPL,Dorsal attention,13.5,-64.0,64.8,0.05229037424995819,0.8292170725844019,0.4178428336369704,0.5306386013514385,False
273,17Networks_RH_DorsAttnB_TempOcc_1,RH,DorsAttnB,TempOcc,Dorsal attention,59.3,-54.6,-2.6,0.26544843392152667,3.7341266118715315,0.0015187121665707136,0.005062373888569046,True
274,17Networks_RH_DorsAttnB_PostC_1,RH,DorsAttnB,PostC,Dorsal attention,61.2,-14.2,30.2,0.030295294061162072,0.5000419531526954,0.6231034996882041,0.7203508666915655,False
275,17Networks_RH_DorsAttnB_PostC_2,RH,DorsAttnB,PostC,Dorsal attention,57.2,-22.5,44.0,0.01942244849072169,0.35805269152457603,0.7244683718098268,0.8117292681342597,False
276,17Networks_RH_DorsAttnB_PostC_3,RH,DorsAttnB,PostC,Dorsal attention,43.6,-37.6,50.0,0.1749206983487273,2.797513420563756,0.011899955602236303,0.027045353641446144,True
277,17Networks_RH_DorsAttnB_PostC_4,RH,DorsAttnB,PostC,Dorsal attention,45.2,-28.2,42.9,0.07917622491274807,1.556176023211107,0.13707344101430266,0.2089841520819291,False
278,17Networks_RH_DorsAttnB_PostC_5,RH,DorsAttnB,PostC,Dorsal attention,35.8,-36.0,51.5,0.05412968662793305,0.8811180093744556,0.3898679300797456,0.5030553936512846,False
279,17Networks_RH_DorsAttnB_PostC_6,RH,DorsAttnB,PostC,Dorsal attention,7.4,-53.7,59.8,0.1943696291340626,3.3243692588428186,0.0037727138740904264,0.010196523984028179,True
280,17Networks_RH_DorsAttnB_PostC_7,RH,DorsAttnB,PostC,Dorsal attention,24.4,-50.0,68.2,-0.002788191013570225,-0.048445752699418226,0.9618944959320588,0.976542635464019,False
281,17Networks_RH_DorsAttnB_PostC_8,RH,DorsAttnB,PostC,Dorsal attention,16.1,-46.7,73.7,-0.02014213028180405,-0.3407732301089634,0.7372194487737943,0.823708881311502,False
282,17Networks_RH_DorsAttnB_FEF_1,RH,DorsAttnB,FEF,Dorsal attention,39.5,-3.1,52.9,0.2514867771697387,4.324450544788012,0.0004083564274149849,0.0019244384333965564,True
283,17Networks_RH_DorsAttnB_FEF_2,RH,DorsAttnB,FEF,Dorsal attention,27.6,-3.6,52.2,0.1801055045810835,3.3475797691436386,0.0035840558518156302,0.009752532930110558,True
284,17Networks_RH_DorsAttnB_FEF_3,RH,DorsAttnB,FEF,Dorsal attention,24.8,-3.1,63.8,0.16718115250889848,2.7446097467615935,0.013324666317304503,0.029719978488095624,True
285,17Networks_RH_SalVentAttnA_ParOper_1,RH,SalVentAttnA,ParOper,Salience / ventral attention,57.9,-30.9,24.3,0.23494757307354938,4.549634453492976,0.0002482968294194996,0.0013068254179973665,True
286,17Networks_RH_SalVentAttnA_ParOper_2,RH,SalVentAttnA,ParOper,Salience / ventral attention,60.4,-21.9,22.5,0.13391061167786358,2.077953455545995,0.05229676469879079,0.09297202613118362,False
287,17Networks_RH_SalVentAttnA_ParOper_3,RH,SalVentAttnA,ParOper,Salience / ventral attention,62.6,-25.8,38.0,0.14430940598115757,2.375275340887417,0.028852197670286624,0.05548499551978197,False
288,17Networks_RH_SalVentAttnA_PrC_1,RH,SalVentAttnA,PrC,Salience / ventral attention,51.0,3.4,40.8,0.19891080607003608,3.478104516149489,0.0026840639992765634,0.007894305880225187,True
289,17Networks_RH_SalVentAttnA_Ins_1,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,5.0,-15.5,0.14895091991924428,4.864938164302707,0.00012447047784572212,0.0008030353409401427,True
